Timestamp;Time;Longitude;Latitude;Altitude;Accuracy;Speed (m/s);Speed (km/h);Speed (mph);Speed (kts);
126.00001;10:08:19;145.08245981298387;-37.88404097780585;58.0;10.0;1.5012001;5.4043202;3.3580945;2.9180927;
127.00001;10:08:20;145.08244497701526;-37.8840384632349;58.0;10.0;1.1259;4.05324;2.5185707;2.1885695;
128.0;10:08:21;145.08242988958955;-37.884042277000844;58.0999755859375;10.0;1.251;4.5036;2.7984118;2.4317439;
129.0;10:08:22;145.0824189092964;-37.884045294485986;58.20001220703125;10.0;1.31355;4.72878;2.9383323;2.5533311;
130.0;10:08:23;145.0824078451842;-37.88404705468565;58.20001220703125;10.0;1.0008;3.60288;2.2387295;1.9453951;
131.0;10:08:24;145.08239837363362;-37.884048856794834;58.20001220703125;10.0;0.81315;2.9273398;1.8189677;1.5806335;
132.0;10:08:25;145.08238739334047;-37.884046006947756;58.0999755859375;10.0;1.1259;4.05324;2.5185707;2.1885695;
133.0;10:08:26;145.08237565867603;-37.88404747378081;57.79998779296875;10.0;1.1259;4.05324;2.5185707;2.1885695;
134.0;10:08:27;145.0823576375842;-37.88404567167163;57.70001220703125;10.0;1.31355;4.72878;2.9383323;2.5533311;
135.0;10:08:28;145.0823391135782;-37.88404361810535;57.9000244140625;10.0;1.18845;4.27842;2.6584911;2.3101566;
136.0;10:08:29;145.08232000283897;-37.88404210936278;58.0;10.0;1.5012001;5.4043202;3.3580945;2.9180927;
137.0;10:08:30;145.08230332285166;-37.884037834592164;58.0;10.0;1.43865;5.17914;3.2181737;2.7965055;
138.0;10:08:31;145.08229267783463;-37.88403179962188;58.0999755859375;10.0;1.1259;4.05324;2.5185707;2.1885695;
139.0;10:08:32;145.0822833739221;-37.884025261737406;58.0999755859375;10.0;0.8757;3.15252;1.9588883;1.7022207;
140.0;10:08:33;145.08227021433413;-37.884024046361446;58.0;10.0;0.81315;2.9273398;1.8189677;1.5806335;
141.0;10:08:34;145.08224884048104;-37.884025890380144;58.0999755859375;10.0;1.3761;4.9539595;3.0782528;2.6749182;
142.0;10:08:35;145.08223308250308;-37.88402903359383;58.0;10.0;1.18845;4.27842;2.6584911;2.3101566;
143.0;10:08:36;145.0822228565812;-37.88403636775911;57.70001220703125;10.0;1.18845;4.27842;2.6584911;2.3101566;
144.0;10:08:37;145.08221372030675;-37.884047138504684;57.4000244140625;10.0;1.251;4.5036;2.7984118;2.4317439;
145.0;10:08:38;145.082201147452;-37.8840556461364;57.4000244140625;10.0;1.251;4.5036;2.7984118;2.4317439;
146.0;10:08:39;145.0821858085692;-37.88406029809266;57.70001220703125;10.0;0.93825;3.3776999;2.0988088;1.823808;
147.0;10:08:40;145.0821744929999;-37.884067757986486;57.79998779296875;10.0;1.251;4.5036;2.7984118;2.4317439;
148.0;10:08:41;145.08216267451644;-37.88407714571804;57.79998779296875;10.0;1.56375;5.6295;3.498015;3.03968;
149.0;10:08:42;145.08215010166168;-37.88408619817346;57.79998779296875;10.0;1.6888499;6.0798597;3.7778559;3.282854;
150.0;10:08:43;145.08213283494115;-37.88409495726228;57.70001220703125;10.0;1.7514;6.30504;3.9177766;3.4044414;
151.0;10:08:44;145.08211967535317;-37.88410363253206;57.79998779296875;10.0;1.251;4.5036;2.7984118;2.4317439;
152.0;10:08:45;145.08210743777454;-37.8841092903167;58.0;10.0;1.06335;3.8280597;2.37865;2.0669823;
153.0;10:08:46;145.08209763094783;-37.8841153671965;58.0999755859375;10.0;0.81315;2.9273398;1.8189677;1.5806335;
154.0;10:08:47;145.0820832978934;-37.88412274327129;58.20001220703125;10.0;0.93825;3.3776999;2.0988088;1.823808;
155.0;10:08:48;145.08206728845835;-37.884130077436566;58.0999755859375;10.0;1.0008;3.60288;2.2387295;1.9453951;
156.0;10:08:49;145.08205831982195;-37.88413581904024;58.0;10.0;0.43785;1.57626;0.97944415;0.85111034;
157.0;10:08:50;145.08205664344132;-37.88414084818214;58.0;10.0;0.2502;0.90072;0.55968237;0.48634878;
158.0;10:08:51;145.0820615887642;-37.88414319511503;58.0999755859375;10.0;0.0;0.0;0.0;0.0;
159.0;10:08:52;145.08206812664866;-37.88414805661887;57.70001220703125;10.0;0.0;0.0;0.0;0.0;
160.0;10:08:53;145.08206812664866;-37.88414805661887;57.70001220703125;10.0;0.0;0.0;0.0;0.0;
161.00002;10:08:54;145.08206812664866;-37.88414805661887;57.70001220703125;10.0;0.0;0.0;0.0;0.0;
162.00002;10:08:55;145.08206812664866;-37.88414805661887;57.70001220703125;10.0;0.0;0.0;0.0;0.0;
163.00002;10:08:56;145.08206812664866;-37.88414805661887;57.70001220703125;10.0;0.0;0.0;0.0;0.0;
164.00002;10:08:57;145.08206812664866;-37.88414805661887;57.70001220703125;5.0;0.0;0.0;0.0;0.0;
165.00002;10:08:58;145.08206812664866;-37.88414805661887;57.70001220703125;5.0;0.0;0.0;0.0;0.0;
166.00002;10:08:59;145.0820777658373;-37.884177351370454;57.20001220703125;10.0;0.93825;3.3776999;2.0988088;1.823808;
167.00002;10:09:00;145.0820732396096;-37.88418954703957;57.29998779296875;10.0;1.1259;4.05324;2.5185707;2.1885695;
168.00002;10:09:01;145.08207441307604;-37.88420756813139;57.0999755859375;10.0;1.6263;5.8546796;3.6379354;3.161267;
169.00002;10:09:02;145.082076927647;-37.88422475103289;56.9000244140625;10.0;1.56375;5.6295;3.498015;3.03968;
170.00002;10:09:03;145.08205781690776;-37.88423091173172;56.70001220703125;10.0;1.31355;4.72878;2.9383323;2.5533311;
171.00002;10:09:04;145.0820393767208;-37.88424231112003;56.5999755859375;10.0;1.3761;4.9539595;3.0782528;2.6749182;
172.00002;10:09:05;145.08201783522964;-37.884253920055926;56.5;10.0;1.43865;5.17914;3.2181737;2.7965055;
