unit -> angles in degrees;
Azimuth, angle between the magnetic north direction and the y-axis, around the z-axis (0 to 359). 0=North, 90=East, 180=South, 270=West;Pitch, rotation around x-axis (-180 to 180), with positive values when the z-axis moves toward the y-axis;Roll, rotation around y-axis (-90 to 90), with positive values when the x-axis moves toward the z-axis;
40.769947;62.03125;149.45313;59.453125;
40.779984;56.78125;32.15625;57.84375;
40.79009;51.640625;33.3125;56.59375;
40.802383;46.875;33.859375;55.8125;
40.812042;46.5;33.453125;55.84375;
40.82188;46.3125;31.953125;56.953125;
40.83196;46.46875;30.125;58.515625;
40.842003;50.765625;28.171875;60.28125;
40.85212;54.625;27.15625;61.4375;
40.862236;54.71875;27.15625;61.421875;
40.872276;54.40625;27.953125;60.40625;
40.882496;46.640625;29.375;58.5625;
40.89286;36.453125;30.9375;56.46875;
40.902637;26.09375;32.109375;54.90625;
40.912796;15.671875;33.078125;53.484375;
40.922874;6.296875;33.71875;52.453125;
40.933002;358.125;34.125;51.65625;
40.944355;350.875;34.703125;50.65625;
40.95387;344.03125;35.375;49.515625;
40.964565;337.89063;36.15625;48.265625;
40.97409;332.6875;36.59375;47.375;
40.9846;328.35938;37.328125;46.3125;
40.994217;324.21875;38.078125;45.0;
41.004395;323.85938;39.015625;43.953125;
41.014565;323.42188;40.046875;42.78125;
41.02451;319.875;41.078125;41.90625;
41.03458;319.60938;42.015625;41.046875;
41.04466;319.35938;42.015625;41.046875;
41.05474;319.09375;43.25;39.921875;
41.065086;318.875;44.375;39.453125;
41.0752;318.65625;45.46875;38.75;
41.085037;318.51563;46.21875;38.8125;
41.0951;318.42188;47.234375;38.53125;
41.105152;318.32813;49.0;37.609375;
41.116497;318.23438;50.46875;36.859375;
41.125797;318.15625;51.96875;36.21875;
41.135845;318.09375;53.296875;35.625;
41.148125;317.95313;55.28125;34.078125;
41.161182;317.71875;56.515625;33.0;
41.170883;317.375;58.40625;31.21875;
41.181133;313.51563;60.328125;29.28125;
41.19117;313.10938;62.1875;27.375;
41.20114;308.9375;63.9375;25.5625;
41.211506;308.53125;65.6875;23.78125;
41.22132;304.6875;66.734375;22.71875;
41.231403;304.34375;67.765625;21.59375;
41.241497;303.95313;68.21875;21.125;
41.25227;303.57813;67.78125;21.453125;
41.262238;303.26563;66.40625;22.75;
41.27217;303.10938;63.328125;25.640625;
41.281925;303.15625;59.40625;29.609375;
41.292255;303.4375;54.765625;34.421875;
41.30223;307.25;50.796875;38.5625;
41.312313;307.64063;48.328125;41.1875;
41.32233;308.07813;47.21875;42.4375;
41.332535;308.51563;46.421875;43.296875;
41.342865;312.07813;45.65625;44.0625;
41.35293;312.35938;44.109375;45.5;
41.363003;312.6875;41.484375;47.78125;
41.37313;313.04688;38.03125;50.484375;
41.391182;313.39063;34.28125;52.96875;
41.401184;313.67188;30.546875;54.859375;
41.411106;313.84375;27.734375;56.046875;
41.42118;313.9375;26.21875;56.8125;
41.431282;314.04688;26.0625;57.625;
41.441338;314.1875;26.96875;58.0625;
41.451443;314.45313;28.390625;58.34375;
41.46147;314.78125;30.21875;57.671875;
41.47179;315.14063;31.859375;56.71875;
41.48237;315.48438;33.25;55.65625;
41.4929;315.79688;33.90625;55.140625;
41.502514;316.0625;33.890625;55.15625;
41.513634;316.25;32.921875;55.921875;
41.523113;316.39063;31.109375;57.453125;
41.533207;316.35938;28.75;59.3125;
41.543285;315.98438;25.640625;61.578125;
41.55387;308.15625;22.078125;63.9375;
41.563557;296.34375;18.53125;66.21875;
41.573616;280.01563;15.046875;68.34375;
41.583702;261.59375;11.65625;70.0;
41.593834;245.5625;8.953125;71.203125;
41.603928;232.78125;6.8125;72.21875;
41.613976;224.35938;4.9375;72.21875;
41.62407;217.79688;3.5625;72.78125;
41.634445;212.14063;2.6875;73.8125;
41.64443;207.4375;3.046875;74.546875;
41.654976;203.26563;4.421875;75.3125;
41.664555;199.1875;6.953125;75.296875;
41.675003;195.53125;9.8125;74.484375;
41.6847;191.3125;12.609375;73.484375;
41.69481;185.5;15.296875;72.421875;
41.704998;178.3125;17.890625;70.921875;
41.71502;169.23438;19.6875;69.859375;
41.725098;157.85938;21.453125;68.484375;
41.735188;144.9375;156.76563;66.765625;
41.745377;132.5625;155.10938;64.984375;
41.755386;122.671875;153.03125;62.875;
41.76562;114.34375;151.46875;61.296875;
41.775513;107.6875;150.03125;59.921875;
41.785625;103.296875;148.76563;58.734375;
41.797802;103.15625;148.17188;58.171875;
41.808548;103.125;32.1875;57.796875;
41.818916;103.328125;31.796875;58.171875;
41.828793;103.640625;31.171875;58.78125;
41.83918;103.890625;30.78125;59.1875;
41.850258;104.0;31.03125;58.9375;
41.860275;103.640625;32.515625;57.4375;
41.87078;94.375;35.015625;54.890625;
41.88089;82.671875;37.28125;52.40625;
41.89085;72.59375;38.59375;50.734375;
41.90197;68.328125;38.46875;50.484375;
41.911545;74.328125;37.1875;51.546875;
41.92162;83.9375;35.375;53.40625;
41.933064;96.078125;32.59375;56.0625;
41.94347;105.953125;30.1875;58.421875;
41.953133;113.171875;28.375;60.15625;
41.962967;116.75;27.796875;60.578125;
41.973225;116.8125;28.1875;59.984375;
41.983414;116.59375;29.34375;58.515625;
41.993423;110.890625;30.703125;56.890625;
42.00357;102.515625;32.1875;55.15625;
42.013638;90.265625;33.546875;53.703125;
42.02459;74.78125;34.765625;52.140625;
42.033863;58.203125;35.625;50.75;
42.043934;39.53125;36.171875;49.46875;
42.054035;20.734375;36.421875;48.375;
42.064068;2.015625;36.28125;47.40625;
42.074146;345.23438;36.53125;46.109375;
42.084305;332.98438;36.59375;45.15625;
42.09447;325.3125;37.09375;44.21875;
42.10462;321.46875;37.96875;43.15625;
42.115227;321.25;38.859375;42.40625;
42.12481;321.1875;40.203125;41.71875;
42.135315;321.32813;41.4375;41.4375;
42.14477;321.64063;42.484375;41.390625;
42.15485;322.01563;43.296875;41.140625;
42.16539;322.40625;44.046875;40.859375;
42.175053;322.8125;44.5625;40.796875;
42.185123;326.40625;45.109375;40.859375;
42.19522;326.70313;45.703125;40.890625;
42.205307;327.01563;46.328125;40.6875;
42.21539;327.39063;46.453125;41.140625;
42.225548;327.76563;46.859375;41.0625;
42.235615;328.15625;47.5625;40.875;
42.24566;328.39063;48.765625;39.515625;
42.25573;328.4375;50.359375;37.65625;
42.26585;328.29688;52.140625;35.5625;
42.27597;328.01563;54.046875;33.3125;
42.28602;327.65625;55.40625;31.859375;
42.296127;327.25;57.234375;30.265625;
42.307987;326.8125;58.921875;28.96875;
42.317875;323.10938;60.078125;28.046875;
42.327713;322.85938;60.828125;27.546875;
42.33798;322.64063;61.0;27.640625;
42.347843;322.45313;61.09375;27.796875;
42.357933;322.34375;60.328125;28.8125;
42.36822;322.375;58.390625;30.875;
42.378395;322.5625;55.625;33.59375;
42.38841;322.9375;52.265625;37.0;
42.398365;327.65625;49.046875;40.375;
42.408417;331.4375;46.609375;42.9375;
42.418495;331.79688;45.46875;44.28125;
42.42867;332.1875;45.3125;44.5625;
42.438683;332.54688;45.421875;44.484375;
42.448757;332.89063;45.21875;44.625;
42.459286;333.23438;43.96875;45.59375;
42.46895;333.59375;41.5;47.296875;
42.47968;334.0;38.140625;49.484375;
42.489155;334.42188;34.890625;51.140625;
42.49966;334.84375;32.078125;52.359375;
42.509243;338.53125;29.671875;53.8125;
42.519344;338.89063;28.171875;55.25;
42.529907;342.85938;27.859375;56.203125;
42.539986;346.65625;28.390625;57.046875;
42.550053;350.28125;29.546875;57.21875;
42.560143;354.07813;30.484375;57.484375;
42.570316;354.46875;31.203125;57.453125;
42.583527;359.34375;31.171875;57.953125;
42.593605;4.734375;30.25;59.234375;
42.605175;10.78125;28.40625;61.171875;
42.614822;18.15625;25.90625;63.671875;
42.62469;26.765625;23.171875;66.296875;
42.634792;37.703125;20.015625;69.328125;
42.644897;50.5;16.71875;72.21875;
42.654938;64.609375;13.78125;74.28125;
42.66505;79.34375;11.3125;75.28125;
42.67517;93.359375;9.1875;76.34375;
42.685238;106.0;7.265625;76.8125;
42.695305;115.84375;6.140625;76.671875;
42.705376;123.625;5.46875;76.203125;
42.715515;129.57813;5.046875;75.75;
42.725597;134.10938;4.390625;75.953125;
42.735634;134.42188;4.390625;76.1875;
42.7457;134.75;4.625;76.109375;
42.75577;134.9375;5.65625;76.21875;
42.76591;134.89063;6.953125;76.796875;
42.776897;134.60938;8.421875;76.90625;
42.787296;130.09375;10.265625;76.546875;
42.799824;124.96875;12.46875;75.53125;
42.809677;119.078125;15.171875;73.78125;
42.820057;112.65625;17.703125;71.71875;
42.829815;105.75;20.484375;69.21875;
42.839912;99.046875;22.8125;67.0625;
42.84998;92.5;25.09375;64.828125;
42.860085;87.140625;26.640625;63.34375;
42.870796;82.8125;27.671875;62.3125;
42.8808;82.4375;28.328125;61.625;
42.892006;82.0;28.8125;61.09375;
42.902355;81.5625;28.875;60.921875;
42.91197;81.1875;28.59375;61.125;
42.922283;80.859375;28.078125;61.625;
42.932323;80.5625;27.640625;62.09375;
42.942425;80.15625;27.984375;61.828125;
42.952507;74.015625;29.859375;60.015625;
42.962303;66.984375;32.515625;57.328125;
42.972343;59.28125;35.03125;54.703125;
42.982403;52.03125;36.9375;52.5;
42.99249;46.6875;37.515625;51.515625;
43.00261;46.453125;36.359375;52.328125;
43.012684;46.578125;34.078125;54.375;
43.022766;51.515625;31.03125;57.3125;
43.032852;57.78125;28.171875;60.140625;
43.042957;63.453125;26.09375;62.21875;
43.05302;63.828125;25.59375;62.796875;
43.063126;63.96875;26.25;62.15625;
43.075485;63.765625;27.4375;60.90625;
43.08482;58.859375;29.0;59.296875;
43.095016;53.25;30.5;57.859375;
43.10497;48.015625;31.609375;56.78125;
43.115097;43.140625;32.453125;55.8125;
43.12515;38.40625;32.984375;55.015625;
43.13524;33.203125;33.3125;53.9375;
43.145306;28.046875;33.640625;52.90625;
43.15542;21.75;34.03125;51.515625;
43.16549;14.90625;34.265625;50.140625;
43.175556;7.625;34.640625;48.46875;
43.185623;0.53125;35.171875;46.84375;
43.1957;353.46875;35.84375;45.046875;
43.205826;346.95313;36.46875;43.328125;
43.2159;341.84375;37.609375;41.71875;
43.225975;338.04688;38.921875;40.390625;
43.236088;337.75;40.109375;39.5625;
43.246822;337.51563;41.0625;39.421875;
43.256287;337.32813;41.9375;39.0625;
43.266678;337.28125;42.40625;39.765625;
43.276363;337.29688;43.515625;39.90625;
43.286446;337.5;43.625;41.3125;
43.29658;337.89063;43.203125;42.890625;
43.306652;338.28125;43.921875;42.953125;
43.31679;338.67188;44.875;42.890625;
43.32695;339.01563;46.546875;42.046875;
43.342617;339.23438;48.546875;40.53125;
43.353004;339.34375;50.390625;39.078125;
43.362698;339.32813;52.125;37.515625;
43.37233;339.1875;53.984375;35.84375;
43.3824;338.9375;55.5;34.390625;
43.39258;338.5625;57.3125;32.609375;
43.402607;334.70313;58.796875;31.125;
43.412666;334.32813;60.296875;29.609375;
43.422733;333.89063;61.265625;28.609375;
43.43283;330.26563;61.5625;28.328125;
43.442936;330.03125;61.46875;28.46875;
43.453;329.85938;60.625;29.34375;
43.463074;329.82813;58.296875;31.671875;
43.473145;329.95313;55.734375;34.171875;
43.483334;330.21875;53.203125;36.671875;
43.49337;330.60938;51.03125;38.859375;
43.503464;331.04688;49.84375;40.0625;
43.513542;331.45313;49.90625;40.015625;
43.523743;331.79688;50.78125;39.140625;
43.53541;332.07813;51.34375;38.546875;
43.544975;332.32813;51.203125;38.46875;
43.554966;332.59375;50.078125;39.03125;
43.565014;332.9375;47.671875;40.5;
43.57518;333.375;44.140625;42.609375;
43.58529;337.76563;40.28125;44.796875;
43.595333;338.15625;37.125;46.609375;
43.605385;342.48438;34.359375;48.84375;
43.615494;346.57813;32.09375;51.453125;
43.625748;351.15625;31.125;54.03125;
43.63576;355.92188;30.609375;56.109375;
43.645866;0.3125;30.796875;57.203125;
43.655876;4.265625;31.203125;57.734375;
43.665928;4.703125;31.5;57.96875;
43.676025;9.5;31.5;58.265625;
43.686172;13.859375;30.75;59.140625;
43.696304;18.78125;29.15625;60.75;
43.707924;24.703125;26.703125;63.203125;
43.71752;31.296875;23.875;65.75;
43.727398;38.671875;20.671875;68.171875;
43.737568;47.59375;17.0625;70.046875;
43.74758;58.71875;13.359375;71.46875;
43.75766;72.53125;9.75;72.953125;
43.76784;85.765625;7.125;74.34375;
43.77791;96.640625;5.328125;75.34375;
43.787994;105.03125;4.109375;75.921875;
43.798088;111.0;3.75;76.109375;
43.80816;111.421875;4.140625;76.234375;
43.818245;111.78125;5.328125;75.671875;
43.8284;112.0;7.09375;74.4375;
43.838474;112.046875;8.9375;73.15625;
43.84855;111.875;10.78125;72.4375;
43.85864;111.4375;12.6875;72.109375;
43.868725;111.078125;12.71875;72.71875;
43.880836;103.140625;16.796875;70.671875;
43.891266;96.5625;18.96875;69.296875;
43.901207;90.359375;21.296875;67.6875;
43.911774;84.8125;23.484375;65.859375;
43.921562;80.171875;25.078125;64.53125;
43.93138;76.21875;26.4375;63.3125;
43.94151;75.796875;27.53125;62.3125;
43.951534;71.625;28.390625;61.5;
43.967613;71.21875;29.1875;60.6875;
43.97695;70.796875;29.640625;60.1875;
43.98705;67.03125;30.0;59.75;
43.997097;66.734375;30.28125;59.28125;
44.00716;66.40625;30.28125;59.015625;
44.017273;66.125;29.90625;59.1875;
44.027424;65.796875;30.0625;59.046875;
44.03744;62.015625;30.9375;58.359375;
44.0476;57.5625;32.8125;56.453125;
44.05789;52.71875;34.703125;54.546875;
44.067753;48.21875;36.03125;52.953125;
44.07789;47.796875;36.484375;52.265625;
44.08798;47.40625;35.84375;52.515625;
44.098038;47.21875;34.09375;53.765625;
44.108135;47.3125;32.015625;55.484375;
44.119377;47.65625;30.21875;57.3125;
44.129894;51.421875;29.109375;58.546875;
44.139313;51.59375;29.109375;58.640625;
44.14986;51.546875;29.859375;57.828125;
44.159924;51.265625;30.96875;56.640625;
44.170006;46.84375;32.15625;55.421875;
44.180084;42.140625;33.34375;54.046875;
44.190247;37.546875;34.328125;52.875;
44.200344;33.21875;35.0;51.90625;
44.210346;28.875;35.515625;50.703125;
44.22041;24.203125;35.90625;49.4375;
44.23047;19.296875;36.171875;48.203125;
44.240646;14.1875;36.140625;47.171875;
44.251102;9.59375;35.921875;46.421875;
44.26112;5.546875;35.671875;45.96875;
44.271088;5.109375;35.375;45.703125;
44.281048;0.546875;35.53125;45.390625;
44.291958;0.171875;35.90625;45.3125;
44.30149;356.4375;36.5625;45.046875;
44.31188;356.125;37.40625;44.75;
44.32155;355.75;38.359375;44.28125;
44.33152;352.09375;39.875;43.4375;
44.341652;351.75;41.765625;42.359375;
44.352943;348.17188;43.5625;41.09375;
44.362404;347.8125;45.703125;39.609375;
44.372425;347.4375;47.671875;38.859375;
44.382504;347.03125;49.890625;37.6875;
44.39267;343.40625;52.265625;36.34375;
44.40271;343.04688;54.515625;34.5625;
44.41277;342.60938;56.234375;33.265625;
44.422848;338.46875;57.71875;31.9375;
44.43321;338.07813;58.921875;30.75;
44.44313;334.25;60.078125;29.578125;
44.453148;333.90625;61.25;28.484375;
44.463245;333.46875;62.59375;27.203125;
44.474102;329.14063;64.21875;25.578125;
44.483677;328.76563;65.515625;24.28125;
44.494083;324.98438;67.09375;22.71875;
44.50375;324.65625;68.296875;21.484375;
44.513916;324.28125;69.078125;20.609375;
44.52388;323.89063;69.296875;20.28125;
44.533955;323.59375;67.765625;21.359375;
44.544052;323.4375;64.921875;23.78125;
44.55416;323.29688;64.640625;23.84375;
44.564236;323.34375;60.671875;27.125;
44.574295;323.59375;56.5625;31.046875;
44.58447;324.01563;53.4375;34.640625;
44.595158;328.125;52.203125;36.53125;
44.606384;328.45313;52.046875;37.5625;
44.615738;328.76563;52.40625;37.296875;
44.625736;329.0625;52.40625;37.296875;
44.63579;329.39063;51.90625;37.75;
44.647667;333.75;46.765625;41.84375;
44.657234;334.17188;43.4375;44.328125;
44.667194;338.42188;40.15625;46.46875;
44.677258;338.84375;37.34375;48.59375;
44.68734;343.17188;34.921875;50.765625;
44.69745;343.48438;34.921875;50.765625;
44.70758;347.20313;33.109375;52.6875;
44.717632;347.60938;32.1875;54.328125;
44.72772;352.125;31.765625;55.609375;
44.737835;355.98438;31.265625;56.859375;
44.748016;359.70313;30.421875;58.203125;
44.757996;3.375;29.546875;59.4375;
44.76817;7.28125;28.359375;60.84375;
44.778194;11.65625;26.59375;62.6875;
44.79283;19.09375;21.453125;67.375;
44.803078;26.828125;18.359375;69.890625;
44.812607;34.96875;15.3125;71.734375;
44.823006;44.625;11.984375;72.9375;
44.835976;56.1875;9.125;73.84375;
44.845306;69.953125;6.3125;75.0;
44.855476;83.453125;4.09375;76.125;
44.865543;94.296875;2.75;77.34375;
44.875626;101.734375;2.46875;78.046875;
44.886414;105.9375;3.1875;78.015625;
44.89616;105.984375;5.046875;77.5;
44.906776;105.78125;7.125;76.53125;
44.916145;101.453125;9.703125;74.96875;
44.926517;95.734375;12.53125;72.71875;
44.93659;89.765625;14.96875;70.859375;
44.94669;84.75;16.734375;69.84375;
44.956776;81.171875;17.734375;69.96875;
44.96689;80.765625;18.921875;69.828125;
44.977043;76.25;20.21875;69.171875;
44.987076;72.421875;21.546875;68.25;
44.997173;68.65625;23.09375;66.859375;
45.007484;64.75;24.71875;65.28125;
45.0176;60.5625;26.5625;63.4375;
45.027626;56.5625;28.078125;61.921875;
45.03776;56.171875;28.90625;61.09375;
45.047802;52.59375;29.1875;60.796875;
45.059063;52.34375;29.21875;60.75;
45.06921;52.046875;29.328125;60.609375;
45.079052;51.6875;29.390625;60.453125;
45.08942;51.328125;29.453125;60.3125;
45.09881;50.890625;29.65625;60.0;
45.108906;46.765625;30.0625;59.578125;
45.11896;42.46875;31.59375;58.09375;
45.129;37.6875;33.625;56.15625;
45.139034;32.015625;36.03125;53.671875;
45.14914;25.71875;38.234375;51.265625;
45.15925;20.484375;39.296875;50.015625;
45.169277;20.078125;39.125;50.015625;
45.179363;19.78125;37.59375;51.296875;
45.189896;19.671875;35.359375;53.21875;
45.199955;19.828125;32.6875;55.46875;
45.210056;20.203125;30.28125;57.484375;
45.22081;20.625;29.109375;58.296875;
45.230877;20.859375;28.828125;58.125;
45.241188;20.78125;29.515625;57.0;
45.2517;16.46875;30.890625;55.078125;
45.26126;11.0;32.578125;53.109375;
45.271324;5.90625;33.921875;51.6875;
45.28137;2.015625;34.453125;51.046875;
45.291454;1.640625;34.65625;50.828125;
45.302933;357.85938;34.71875;50.640625;
45.312572;357.5;34.625;50.46875;
45.32264;353.35938;34.265625;50.3125;
45.332706;349.64063;33.921875;49.96875;
45.342857;345.65625;33.6875;49.328125;
45.353046;341.60938;33.75;48.46875;
45.36697;337.98438;34.1875;47.625;
45.376484;337.5625;34.8125;46.515625;
45.386562;332.45313;35.875;45.0;
45.396484;332.0625;37.140625;44.109375;
45.406548;331.625;38.28125;43.546875;
45.41669;331.23438;39.578125;43.3125;
45.426765;330.85938;40.765625;43.046875;
45.436813;330.5625;42.046875;43.125;
45.44689;330.26563;42.984375;42.984375;
45.456985;330.03125;43.796875;43.21875;
45.467136;329.82813;44.765625;43.0625;
45.4772;329.625;46.3125;42.3125;
45.48728;329.39063;47.5;41.578125;
45.49738;329.03125;49.15625;39.984375;
45.50747;325.20313;50.75;38.328125;
45.517998;324.79688;52.3125;36.453125;
45.52778;320.67188;53.40625;35.09375;
45.53861;320.28125;54.703125;33.671875;
45.54905;319.875;55.6875;32.875;
45.55861;319.4375;57.078125;31.890625;
45.568687;315.45313;58.671875;30.46875;
45.578747;315.10938;59.921875;29.265625;
45.58884;314.71875;61.203125;28.078125;
45.599323;311.15625;62.234375;26.921875;
45.609135;310.875;62.78125;26.140625;
45.622284;310.59375;62.53125;26.125;
45.631573;310.34375;61.265625;26.78125;
45.64163;310.1875;58.765625;28.625;
45.652157;310.17188;55.78125;31.40625;
45.66218;310.34375;53.015625;34.734375;
45.673553;310.6875;51.15625;37.546875;
45.683144;311.125;50.515625;38.90625;
45.69301;314.6875;50.921875;38.859375;
45.70301;314.9375;51.140625;38.78125;
45.713116;315.20313;50.75;39.1875;
45.723206;315.5625;48.625;41.15625;
45.733307;319.64063;45.078125;44.453125;
45.743378;320.04688;40.9375;47.921875;
45.75372;323.98438;36.90625;51.109375;
45.763756;324.34375;33.15625;54.03125;
45.77371;327.92188;30.515625;56.34375;
45.783844;328.23438;29.390625;57.484375;
45.798203;328.625;29.015625;58.1875;
45.807835;332.375;29.484375;58.359375;
45.81794;332.6875;30.390625;58.0;
45.827923;333.04688;31.203125;57.59375;
45.838722;333.42188;32.046875;57.046875;
45.84849;333.79688;32.25;56.875;
45.858692;334.17188;31.921875;57.09375;
45.868755;334.60938;31.0;57.859375;
45.881805;339.14063;29.0625;59.578125;
45.89114;343.125;25.71875;62.453125;
45.90131;347.01563;22.203125;65.34375;
45.911312;351.0;18.484375;68.125;
45.922863;355.70313;15.234375;70.109375;
45.93241;38.0625;12.234375;71.953125;
45.942234;96.515625;9.25;74.046875;
45.952312;127.921875;6.734375;75.765625;
45.96242;144.89063;5.203125;76.609375;
45.9726;154.78125;4.03125;76.9375;
45.982574;160.375;3.1875;77.09375;
45.992657;160.71875;3.15625;77.078125;
46.00276;160.84375;3.828125;77.515625;
46.012856;160.625;5.65625;77.640625;
46.023457;156.5625;7.921875;76.9375;
46.033054;152.78125;9.953125;75.734375;
46.0432;146.82813;12.4375;74.65625;
46.05386;138.23438;15.3125;73.046875;
46.06361;128.1875;18.171875;70.9375;
46.073788;117.59375;20.765625;68.859375;
46.08387;107.203125;23.453125;66.359375;
46.09464;97.5625;25.828125;64.09375;
46.104168;88.453125;27.890625;62.078125;
46.1146;80.703125;29.578125;60.40625;
46.1251;75.0;30.71875;59.25;
46.134388;71.109375;31.265625;58.640625;
46.14448;70.75;31.765625;58.078125;
46.15458;70.375;31.8125;57.9375;
46.1647;69.9375;31.890625;57.8125;
46.1748;69.515625;31.625;58.125;
46.184937;69.109375;31.34375;58.40625;
46.19508;65.125;31.40625;58.4375;
46.205082;61.203125;32.3125;57.578125;
46.21513;55.046875;34.546875;55.375;
46.22528;47.4375;36.875;52.96875;
46.23554;38.734375;39.046875;50.53125;
46.245472;31.125;39.890625;49.328125;
46.255524;30.6875;38.828125;50.109375;
46.26562;30.78125;36.265625;52.53125;
46.27578;37.125;33.21875;55.625;
46.286503;45.953125;30.09375;58.8125;
46.296806;53.71875;28.078125;60.90625;
46.30638;57.5625;27.65625;61.328125;
46.3164;57.46875;28.515625;60.265625;
46.3265;51.828125;30.25;58.125;
46.336678;44.671875;31.53125;56.609375;
46.34673;37.265625;32.515625;55.265625;
46.356773;30.9375;32.90625;54.609375;
46.366802;25.4375;32.890625;54.296875;
46.376854;19.84375;32.71875;53.953125;
46.38694;13.6875;32.28125;53.65625;
46.39706;6.609375;31.9375;53.28125;
46.407127;359.17188;31.6875;52.734375;
46.417194;351.4375;31.59375;52.046875;
46.427273;343.0625;32.046875;50.703125;
46.43738;334.79688;33.25;48.75;
46.44752;328.79688;34.828125;46.84375;
46.457535;323.85938;36.734375;44.59375;
46.467648;323.42188;38.859375;42.453125;
46.478127;319.53125;41.265625;40.34375;
46.48858;319.28125;43.453125;38.703125;
46.49815;319.0625;43.453125;38.703125;
46.508667;318.92188;46.328125;37.265625;
46.518127;318.8125;46.328125;37.265625;
46.52836;318.84375;47.515625;37.34375;
46.538357;319.0;48.125;37.671875;
46.548435;319.29688;49.015625;38.0;
46.558502;319.6875;50.015625;37.890625;
46.568577;320.03125;52.046875;36.59375;
46.579044;320.3125;53.296875;35.59375;
46.588818;320.45313;55.296875;33.609375;
46.59886;320.53125;56.796875;32.3125;
46.608894;320.53125;58.125;31.140625;
46.61909;320.45313;59.4375;29.890625;
46.62919;320.3125;60.765625;28.703125;
46.639275;320.14063;61.5625;27.890625;
46.64932;319.90625;62.953125;26.65625;
46.661274;319.5625;64.84375;24.765625;
46.670773;319.17188;66.21875;23.484375;
46.680767;318.73438;67.328125;22.4375;
46.690907;318.32813;67.234375;22.5625;
46.70114;317.96875;66.84375;22.96875;
46.711163;317.70313;65.734375;24.0625;
46.721237;317.5625;64.0;25.71875;
46.73201;317.59375;61.078125;28.484375;
46.741547;317.79688;58.171875;31.265625;
46.75215;318.14063;55.75;33.75;
46.76214;318.53125;54.8125;34.765625;
46.77226;318.92188;54.625;35.0;
46.782246;319.34375;54.015625;35.65625;
46.802135;323.57813;51.125;38.171875;
46.81222;324.01563;48.3125;40.65625;
46.82214;328.82813;44.34375;44.03125;
46.834;332.73438;40.3125;47.25;
46.843487;333.10938;36.734375;49.734375;
46.85355;336.76563;33.921875;51.609375;
46.866875;337.09375;32.046875;53.0;
46.876865;337.53125;31.03125;54.125;
46.8893;343.10938;30.46875;56.078125;
46.90131;347.46875;30.46875;56.890625;
46.911087;351.375;30.34375;57.765625;
46.92124;355.64063;29.890625;58.78125;
46.931213;0.9375;28.5625;60.53125;
46.94115;6.75;26.9375;62.265625;
46.95118;13.203125;25.046875;64.171875;
46.9612;21.765625;22.421875;66.796875;
46.971817;32.765625;19.0625;69.71875;
46.981483;46.328125;15.6875;72.15625;
46.99153;62.390625;12.671875;73.46875;
47.002132;79.96875;10.375;74.015625;
47.012173;96.09375;8.59375;74.421875;
47.022224;109.71875;7.0625;74.53125;
47.032196;119.75;5.9375;75.078125;
47.04229;126.109375;5.75;75.375;
47.05224;129.6875;6.078125;75.328125;
47.064445;129.85938;7.4375;74.625;
47.07624;129.79688;9.328125;73.6875;
47.085537;129.51563;11.171875;72.71875;
47.095654;124.671875;13.40625;71.4375;
47.10568;118.296875;16.28125;69.703125;
47.11576;111.4375;18.625;68.21875;
47.12586;104.8125;20.640625;67.03125;
47.135937;98.265625;22.5625;65.921875;
47.14599;92.140625;24.15625;64.875;
47.156033;87.09375;25.453125;63.84375;
47.166546;82.953125;26.484375;62.96875;
47.176243;82.53125;27.359375;62.234375;
47.186333;77.96875;28.390625;61.21875;
47.1983;77.59375;28.90625;60.65625;
47.207756;73.953125;29.296875;60.1875;
47.21775;73.6875;29.4375;60.046875;
47.227886;73.4375;29.421875;60.0625;
47.238045;73.171875;29.359375;60.234375;
47.248257;72.890625;29.28125;60.515625;
47.25823;72.609375;29.203125;60.65625;
47.2683;72.328125;29.03125;60.875;
47.27839;71.9375;29.609375;60.359375;
47.288616;66.453125;31.203125;58.796875;
47.29864;60.109375;33.546875;56.4375;
47.309044;53.34375;35.796875;54.078125;
47.318794;47.75;37.0;52.625;
47.328857;43.671875;37.171875;52.125;
47.338966;43.484375;36.09375;52.8125;
47.349052;43.546875;34.125;54.234375;
47.359123;43.953125;31.6875;56.203125;
47.369915;49.921875;29.703125;57.953125;
47.379475;53.921875;28.75;58.96875;
47.389973;54.0;29.0;58.8125;
47.399967;53.828125;29.75;58.171875;
47.410023;50.25;30.703125;57.34375;
47.420124;45.84375;31.8125;56.34375;
47.430794;41.03125;32.515625;55.453125;
47.44079;36.53125;32.984375;54.765625;
47.450863;32.3125;33.125;54.265625;
47.461628;28.234375;33.046875;53.71875;
47.471123;22.984375;33.09375;52.65625;
47.481094;16.609375;32.984375;51.640625;
47.491104;9.4375;33.015625;50.359375;
47.501225;1.6875;33.390625;48.796875;
47.511326;354.375;34.09375;47.21875;
47.521362;350.0625;34.09375;47.21875;
47.531433;345.0;34.828125;45.671875;
47.543518;340.42188;37.6875;42.96875;
47.553482;340.03125;39.765625;41.5;
47.56319;339.60938;41.765625;40.46875;
47.57343;339.28125;43.34375;40.15625;
47.583366;339.0625;44.96875;40.0;
47.59344;338.92188;45.984375;40.125;
47.60395;338.84375;47.328125;39.90625;
47.613777;338.8125;48.265625;39.90625;
47.623833;338.75;49.515625;39.171875;
