unit -> SI (m/s^2) 
Timestamp;minus Gx on the x-axis;minus Gy on the y-axis;minus Gz on the z-axis
1.4684238;0.2860273;2.8738933;7.8998017;
1.477872;0.313268;2.901134;7.84532;
1.4878159;0.13620348;3.3778462;7.286886;
1.497975;0.13620348;3.6911142;6.3198414;
1.508009;-0.13620348;3.5276701;5.47538;
1.518082;-0.3949901;3.050958;5.407278;
1.528178;-0.7491191;3.5412905;6.0882955;
1.538302;-0.313268;3.3778462;6.374323;
1.5484049;-0.12258313;3.2961242;6.6875906;
1.558498;-0.23154591;3.5004294;7.1506824;
1.568553;0.08172209;3.4595683;7.1506824;
1.578638;0.50395286;3.5412905;7.0689607;
1.5896729;0.81722087;3.6638734;6.8782754;
1.599391;0.980665;3.5276701;6.864655;
1.612269;0.939804;3.3914666;6.769313;
1.6217629;0.9670447;3.0100968;6.864655;
1.6322709;1.2122109;3.2416427;7.5320525;
1.642189;1.3211738;3.568531;7.8998017;
1.6521369;1.5118586;3.8136973;7.709117;
1.6623601;1.56634;4.2086873;7.3549876;
1.672178;1.4709976;4.508335;7.014479;
1.682146;2.2882185;3.7047346;7.4639506;
1.6922079;0.7491191;4.862464;7.5456724;
1.7022969;-0.8580819;5.938472;6.864655;
1.713141;-1.607201;6.469665;6.1563973;
1.7226279;-1.2666923;6.7965536;6.101916;
1.732683;-2.1656353;6.619489;6.619489;
1.742812;-1.7025435;7.1234417;8.008764;
1.7530069;-0.3949901;7.409469;10.133538;
1.76297;0.313268;6.742072;11.304889;
1.7730349;0.7899802;6.891896;12.54434;
1.7839179;1.2666923;7.1915436;13.33432;
1.7935519;1.3756552;7.273266;13.470524;
1.8039069;1.2258313;7.4503303;12.993812;
1.813517;1.0896279;7.5456724;12.14935;
1.8237079;0.8308412;7.572913;11.223166;
1.8342329;-0.21792556;7.7227373;10.051817;
1.844374;-0.13620348;7.0689607;9.547864;
1.855102;0.4903325;6.1291566;9.547864;
1.865143;0.8580819;5.5843425;9.915613;
1.8752829;1.253072;5.053149;10.283362;
1.8853129;1.4165162;4.508335;9.970095;
1.8954129;1.5118586;4.099725;8.839605;
1.905461;2.1383946;4.1814466;7.477571;
1.916219;2.9964764;4.2495484;6.0201936;
1.925655;3.5821514;3.4187074;5.09401;
1.935728;4.440233;3.800077;5.7341666;
1.9458429;4.6036777;4.0180025;6.9872384;
1.956529;4.0588636;3.5140498;8.22669;
1.966911;3.2688835;2.7649305;8.894087;
1.9767019;2.6968288;1.9340894;8.853226;
1.986746;2.1383946;1.1713499;8.444615;
1.996854;1.6344417;0.54481393;7.8998017;
2.0069158;1.2258313;0.14982383;7.2324047;
2.016999;1.0623871;-0.027240695;6.5513873;
2.027094;1.0215261;-0.17706452;5.829509;
2.037144;1.2803127;-0.14982383;5.448139;
2.049486;1.920469;-0.25878662;5.2574544;
2.0590599;2.4925237;0.13620348;4.807983;
2.0691519;3.050958;0.313268;4.440233;
2.079195;2.982856;0.21792556;4.0452433;
2.089255;2.9147544;-0.05448139;3.9635212;
2.09936;2.587866;-0.3949901;4.1269655;
2.1109169;2.152015;-0.7354988;4.4129925;
2.120816;1.6753027;-1.1168685;4.576437;
2.130576;1.3892754;-1.5118586;4.508335;
2.1408;1.4301366;-1.9477097;4.4129925;
2.151083;1.5799603;-1.8387469;4.2495484;
2.161341;1.96133;-1.6344417;4.195067;
2.171106;2.9283748;-2.0430522;4.2495484;
2.181091;3.990762;-2.2064962;4.6853995;
2.191093;4.5491962;-2.2064962;5.448139;
2.201387;4.767122;-2.7104492;6.0201936;
2.211267;4.8897047;-3.3506055;6.4015636;
2.221323;5.09401;-3.8136973;6.5650077;
2.2314181;5.339176;-4.4129925;6.374323;
2.2414699;5.679685;-5.284695;6.0882955;
2.251619;6.183638;-6.2244987;5.8158884;
2.2621818;7.1915436;-7.3822284;5.4617596;
2.272971;6.932757;-8.049625;5.8567495;
2.283433;7.096201;-9.043911;6.033814;
2.293037;7.4503303;-10.147159;6.374323;
2.303066;7.668256;-11.155065;6.864655;
2.313045;7.641015;-12.108489;7.2596455;
2.3231528;7.8861814;-13.388802;7.3141265;
2.33326;8.3765135;-14.88704;7.3141265;
2.343319;9.030291;-16.358038;7.43671;
2.3534248;9.738548;-17.924377;7.409469;
2.363512;10.119919;-18.741598;7.477571;
2.373593;10.18802;-19.15021;7.872561;
2.3836648;9.779409;-19.354513;8.717023;
2.39373;9.166494;-19.449856;9.602345;
2.403848;8.7034025;-19.313654;10.623871;
2.41408;8.717023;-19.068487;11.836082;
2.427629;9.030291;-18.659876;12.980191;
2.4373608;10.051817;-18.332989;13.974477;
2.447178;11.223166;-17.66559;14.383087;
2.458411;12.421757;-16.575964;14.137921;
2.468461;13.511385;-15.28203;13.361561;
2.478572;14.396708;-13.919995;12.312795;
2.488781;15.145826;-12.762266;11.318509;
2.498751;15.758742;-11.699879;10.256122;
2.5088189;16.249075;-10.637491;9.152874;
2.51889;16.371658;-9.534244;7.8861814;
2.529057;16.140112;-8.390134;6.4151835;
2.539093;15.568057;-7.3141265;4.930566;
2.549167;14.859799;-6.347082;3.5412905;
2.559266;13.988097;-5.5571017;2.2201166;
2.571174;13.007432;-4.807983;1.0487667;
2.581151;12.026767;-4.140586;0.08172209;
2.591107;10.800936;-3.4187074;-0.980665;
2.602586;9.847511;-2.7785509;-2.0566726;
2.612201;9.193735;-2.3426998;-2.7921712;
2.6229548;8.662541;-2.0294318;-3.0645783;
2.6326778;8.253931;-1.9340894;-2.7649305;
2.642727;7.8998017;-1.8251266;-2.1247742;
2.652767;7.43671;-1.96133;-1.6344417;
2.6628537;6.7965536;-2.083913;-0.61291564;
2.6729248;6.3198414;-1.9068487;-0.13620348;
2.683075;6.0201936;-2.547005;0.05448139;
2.693269;5.829509;-3.3914666;0.05448139;
2.703285;5.8158884;-4.2086873;-0.42223078;
2.7149189;5.5026207;-3.9090397;-1.0487667;
2.7244549;5.134871;-3.9635212;-0.92618364;
2.734426;5.6660647;-4.4810944;-0.89894295;
2.744538;6.7965536;-4.4947147;-1.6753027;
2.754787;7.0553403;-4.767122;-2.0975335;
2.764716;7.763598;-5.066769;-2.383561;
2.774788;8.322033;-5.448139;-2.4789033;
2.7964709;9.166494;-6.6875906;-2.0566726;
2.8057888;9.479762;-7.3822284;-1.7025435;
2.815854;9.983715;-7.954283;-1.5118586;
2.826426;10.514909;-8.444615;-1.1577295;
2.8360949;10.855417;-8.771504;-0.6401563;
2.846159;10.978001;-9.030291;-0.040861044;
2.856217;10.96438;-9.248216;0.2860273;
2.866307;10.896278;-9.384419;0.46309182;
2.8771079;10.96438;-9.697687;0.54481393;
2.8867269;10.896278;-10.310603;0.667397;
2.897114;10.56939;-10.978001;0.6401563;
2.9069319;10.256122;-11.386611;0.667397;
2.9170077;10.2152605;-11.590916;0.7354988;
2.927425;10.351464;-11.4410925;0.8580819;
2.937423;10.487668;-11.059722;1.0215261;
2.9474568;10.705593;-10.56939;1.1577295;
2.9574919;10.96438;-10.092678;1.525479;
2.967714;11.318509;-9.888372;1.879608;
2.97762;11.781601;-9.915613;2.233737;
2.9894989;12.231072;-10.242501;2.6014864;
2.9988048;12.653303;-10.7192135;3.091819;
3.008933;13.089154;-11.236787;3.6093922;
3.019038;12.898469;-10.855417;4.0588636;
3.029092;12.353656;-10.351464;4.2086873;
3.0392969;11.863323;-10.228881;4.3176503;
3.0497558;11.34575;-9.956474;4.344891;
3.060128;10.773695;-9.507003;4.263169;
3.0701349;10.419566;-9.152874;4.031623;
3.080162;10.474048;-8.839605;4.0861044;
3.0902557;10.664732;-8.839605;4.862464;
3.106238;9.125633;-8.744264;6.1291566;
3.116004;8.894087;-7.8317;6.238119;
3.12649;8.60806;-7.572913;5.5843425;
3.1368477;7.913422;-7.3549876;5.0259085;
3.1464489;7.5456724;-7.177923;4.8488436;
3.156447;7.2596455;-7.0689607;4.399372;
3.166509;6.742072;-7.0280995;3.5140498;
3.1765418;6.306221;-6.8782754;2.73769;
3.1866071;6.101916;-6.5922484;2.3971813;
3.196719;6.0882955;-6.238119;2.5197644;
3.206826;5.965712;-6.2108784;2.73769;
3.217314;5.829509;-6.3879433;3.4187074;
3.2269707;5.5434813;-7.0280995;3.3233647;
3.2370338;5.448139;-6.6875906;2.5742457;
3.2473369;5.4890003;-5.965712;2.1792557;
3.257334;5.1212506;-5.911231;1.4573772;
3.26747;4.767122;-6.2517395;1.0896279;
3.277551;5.066769;-7.600154;0.667397;
3.2876048;4.930566;-6.6875906;0.7082581;
3.297602;5.284695;-7.6137743;0.6401563;
3.3076777;5.5434813;-7.763598;0.6946377;
3.3191578;5.638824;-7.6546354;0.9670447;
3.3286178;5.339176;-8.281172;1.0623871;
3.338639;5.1893525;-8.812365;0.92618364;
3.348718;5.2574544;-9.057531;0.38136974;
3.358799;5.5026207;-9.125633;-0.19068487;
3.3689718;5.5026207;-9.01667;-0.3677494;
3.37899;5.47538;-8.744264;-0.3949901;
3.389057;5.448139;-8.3765135;-0.32688835;
3.3991458;5.5162406;-8.21307;-0.21792556;
3.4094021;5.7477865;-8.172209;0.027240695;
3.4193778;6.701211;-8.471856;0.27240697;
3.429416;7.84532;-9.152874;0.21792556;
3.439929;8.063246;-9.343558;0.21792556;
3.450152;7.7363577;-9.275456;-0.61291564;
3.46025;7.273266;-9.166494;-1.1713499;
3.470232;7.096201;-8.771504;-1.2258313;
3.4809248;7.1234417;-8.117727;-0.6810174;
3.491631;7.4911914;-7.3822284;-0.21792556;
3.502147;7.84532;-7.205164;0.14982383;
3.512165;8.185829;-7.286886;0.6946377;
3.522234;8.512717;-7.4230895;1.0896279;
3.532527;8.989429;-7.641015;1.2258313;
3.542192;9.384419;-7.763598;1.253072;
3.5522728;8.3765135;-9.370799;1.7706453;
3.562371;9.193735;-8.798744;1.4709976;
3.572474;11.563675;-10.869038;1.1849703;
3.5825567;10.923519;-9.043911;1.3211738;
3.592639;9.438901;-7.8589406;1.484618;
3.602723;8.934948;-8.362893;1.4709976;
3.6129498;9.193735;-9.043911;1.5799603;
3.623061;9.39804;-9.030291;1.9068487;
3.633107;9.479762;-8.934948;2.6423476;
3.643247;9.520623;-8.866846;3.6502533;
3.6539388;9.479762;-8.662541;4.8352237;
3.6643069;9.384419;-8.430995;6.7148314;
3.673893;8.458236;-7.8998017;8.880466;
3.683976;8.539958;-7.2187843;8.3765135;
3.6940567;8.689782;-6.537767;7.4230895;
3.704407;8.240311;-6.238119;7.1506824;
3.7143228;8.22669;-5.4890003;7.6273947;
3.7243528;9.125633;-4.2223077;7.600154;
3.7344239;10.474048;-3.3097446;7.286886;
3.744767;11.550055;-2.587866;6.7284517;
3.7547798;11.522814;-3.0645783;6.4424243;
3.7648718;11.931424;-2.0566726;6.2789803;
3.774989;12.094869;-1.3075534;6.1291566;
3.7853618;11.672638;-1.1849703;5.5571017;
3.801292;10.96438;-1.4437568;4.8760843;
3.8114;10.501288;-2.002191;3.7319753;
3.821529;10.3242235;-2.669588;2.383561;
3.8316107;10.460427;-3.3778462;1.3620348;
3.842373;10.991621;-5.5843425;0.667397;
3.85215;10.419566;-4.1542063;0.7082581;
3.862138;11.046102;-3.92266;0.38136974;
3.8721728;11.086963;-4.2904096;0.42223078;
3.8822038;11.264028;-4.276789;0.47671217;
3.892356;11.563675;-4.4810944;1.1577295;
3.903158;12.285554;-4.372132;1.5799603;
3.9135947;13.266219;-5.1484914;1.56634;
3.9231448;13.3207;-5.3527966;1.293933;
3.933007;13.416042;-5.039529;0.8036005;
3.9432588;13.484144;-5.366417;0.40861043;
3.9533758;13.770171;-6.6331096;0.61291564;
3.963439;14.560152;-6.5513873;0.95342433;
3.9735029;15.064105;-6.1563973;1.2394516;
3.9835818;14.519291;-6.769313;1.879608;
3.993759;14.124301;-7.518432;2.6287272;
4.004199;14.219643;-7.559293;3.5412905;
4.01403;14.546532;-7.1098213;4.2495484;
4.0311656;14.505671;-6.469665;4.4810944;
4.040821;14.233263;-6.578628;4.3176503;
4.050809;13.892755;-6.8237944;4.0588636;
4.060904;13.579487;-7.1915436;3.6774938;
4.0711718;13.416042;-7.641015;3.3506055;
4.08113;13.252599;-8.063246;3.3778462;
4.0911007;13.0619135;-8.717023;4.167826;
4.101163;12.966571;-9.479762;5.7205462;
4.1111107;12.190211;-9.2073555;5.066769;
4.121253;12.081248;-9.248216;5.611583;
4.131298;11.509193;-9.057531;6.1563973;
4.1413407;11.509193;-9.057531;6.1563973;
4.1514516;11.277648;-9.329938;6.701211;
4.162038;10.773695;-9.738548;7.137062;
4.172523;10.051817;-9.220976;6.8782754;
4.182593;8.894087;-9.152874;6.605869;
4.19282;7.8589406;-9.030291;6.3198414;
4.202554;7.8589406;-9.030291;6.3198414;
4.212929;7.327747;-8.948568;5.829509;
4.223033;6.769313;-8.880466;5.407278;
4.233261;6.142777;-8.5944395;5.1484914;
4.243158;5.6933055;-8.430995;5.0803895;
4.25324;5.4208984;-8.308413;5.066769;
4.263641;5.298315;-8.281172;4.9986677;
4.2734876;5.3119354;-8.4854765;4.8352237;
4.283516;5.2165933;-8.60806;4.5900574;
4.293596;5.0259085;-8.553578;4.2223077;
4.3040376;4.780742;-8.417375;3.8273177;
4.3138247;4.7126403;-8.267551;3.445948;
4.323925;4.7262607;-8.063246;3.255263;
4.3346286;4.440233;-8.281172;2.8330324;
4.3442388;4.3176503;-8.335652;2.6423476;
4.354689;4.2223077;-8.294792;2.2745981;
4.3644776;4.2223077;-8.390134;1.9068487;
4.374613;4.3176503;-8.676162;1.7706453;
4.3846745;4.467474;-9.057531;1.8659877;
4.394775;4.467474;-9.384419;1.9477097;
4.404823;4.385752;-9.643207;1.8523673;
4.414958;4.1542063;-9.738548;1.6889231;
4.425122;3.8681788;-9.779409;1.3484144;
4.435101;3.5140498;-9.752169;1.0215261;
4.445166;3.0781987;-9.466142;0.7218784;
4.4559927;2.73769;-9.084772;0.4903325;
4.465496;2.8057916;-8.499097;0.46309182;
4.475626;3.0645783;-7.8589406;0.51757324;
4.4857297;3.7728362;-7.641015;0.40861043;
4.4957027;4.671779;-7.954283;0.20430522;
4.505819;5.4890003;-8.526338;0.027240695;
4.516029;5.9248514;-8.934948;-0.095342435;
4.5264335;6.1563973;-9.00305;-0.25878662;
4.5367928;6.4424243;-8.812365;-0.38136974;
4.546467;6.7284517;-8.403754;-0.313268;
4.556471;7.014479;-7.9270425;-0.12258313;
4.5664;7.3822284;-7.3822284;0.43585113;
4.5764728;8.21307;-7.3141265;1.0623871;
4.586539;8.962189;-7.4911914;1.7434045;
4.596652;9.316318;-7.8180795;2.383561;
4.606846;9.425281;-8.22669;2.9964764;
4.6167617;9.370799;-8.635301;3.4323275;
4.626854;9.220976;-8.989429;3.7319753;
4.636981;9.139254;-9.302697;3.8136973;
4.647058;9.139254;-9.615966;3.718355;
4.657113;9.370799;-9.833891;3.6093922;
4.667182;9.684067;-9.833891;3.5549107;
4.677303;10.038197;-9.643207;3.5821514;
4.687442;10.419566;-9.275456;3.6638734;
4.697528;10.800936;-8.744264;3.7455957;
4.707607;11.100583;-8.158588;3.8681788;
4.718232;11.223166;-7.5456724;3.9635212;
4.729054;11.086963;-6.9872384;3.990762;
4.738856;10.896278;-6.537767;4.0180025;
4.7500496;10.678352;-6.115536;3.9499009;
4.760277;10.405946;-5.7205462;4.031623;
4.770864;10.174399;-5.3527966;4.0588636;
4.7808127;9.997335;-4.9986677;3.8954194;
4.793366;9.956474;-4.576437;3.6774938;
4.802705;10.119919;-4.2223077;3.3778462;
4.812798;10.2152605;-3.9362805;3.1871614;
4.823658;10.2152605;-3.636633;3.173541;
4.8332715;10.405946;-3.4595683;3.255263;
4.8436584;10.855417;-3.2825038;3.4187074;
4.853234;11.400231;-3.0645783;3.4731886;
4.863263;11.958665;-2.8330324;3.6093922;
4.873905;12.503479;-2.6968288;3.5821514;
4.883994;12.830367;-2.9147544;3.3506055;
4.894256;12.789507;-3.5004294;2.9283748;
4.9042077;12.353656;-4.1814466;2.6559677;
4.9143677;11.672638;-4.862464;2.4925237;
4.924375;10.991621;-5.4208984;2.3699405;
4.9357877;10.474048;-5.87037;2.2882185;
4.945857;10.283362;-6.306221;2.3290794;
4.9559226;10.419566;-6.782933;2.192876;
4.9663663;10.773695;-7.2324047;2.1247742;
4.976045;11.35937;-7.641015;2.0566726;
4.986683;12.026767;-7.8998017;2.1792557;
4.9971137;12.585201;-8.022385;2.2201166;
5.006838;12.912089;-8.117727;2.315459;
5.0164804;13.034673;-8.430995;2.315459;
5.026653;13.089154;-9.248216;2.2473574;
5.036673;12.857608;-10.419566;2.2201166;
5.046803;12.14935;-11.209546;2.315459;
5.0570397;11.304889;-11.400231;2.5333846;
5.066997;10.746454;-11.4410925;2.8057916;
5.0770807;10.514909;-11.223166;3.1599207;
5.08751;10.59663;-10.514909;3.718355;
5.097191;10.814556;-9.643207;4.2495484;
5.107279;11.182305;-8.907707;4.576437;
5.117377;11.468333;-8.471856;4.862464;
5.1273828;11.699879;-8.349273;5.1212506;
5.137436;11.699879;-8.471856;5.3119354;
5.1474705;11.509193;-8.975809;5.407278;
5.157525;11.209546;-9.629586;5.243834;
5.1680837;10.8281765;-10.283362;4.930566;
5.1797657;10.378705;-10.869038;4.467474;
5.1892266;9.915613;-11.304889;4.004382;
5.199192;9.220976;-11.4410925;3.5549107;
5.2092495;8.553578;-11.413852;3.214402;
5.2193446;8.158588;-11.250407;3.0237172;
5.22985;7.940663;-11.018862;3.0237172;
5.2401476;7.749978;-10.59663;3.0645783;
5.252647;7.518432;-9.929234;3.3097446;
5.262202;7.409469;-9.316318;3.5004294;
5.272279;7.409469;-8.798744;3.7728362;
5.282366;7.3549876;-8.349273;4.072484;
5.29255;7.096201;-7.995144;4.385752;
5.303148;6.7148314;-7.8589406;4.5219555;
5.3136;6.26536;-7.8998017;4.576437;
5.3232408;5.761407;-7.8589406;4.576437;
5.333224;5.298315;-7.6954966;4.4810944;
5.343194;4.903325;-7.6273947;4.3176503;
5.353282;4.6036777;-7.572913;4.140586;
5.36339;4.658159;-7.4503303;3.8954194;
5.373693;4.930566;-7.477571;3.6093922;
5.3836055;5.1484914;-7.6954966;3.3233647;
5.393686;5.2165933;-7.940663;3.050958;
5.4037642;5.1893525;-8.090487;2.669588;
5.4139266;5.053149;-8.22669;2.3699405;
5.4239516;4.8352237;-8.417375;2.1111538;
5.434138;4.6172976;-8.689782;1.9477097;
5.444192;4.4947147;-9.030291;1.96133;
5.454214;4.3585114;-9.343558;1.9885708;
5.464259;4.113345;-9.575105;1.8932283;
5.4743366;3.9090397;-9.670447;1.7978859;
5.486255;3.636633;-9.765789;1.525479;
5.495761;3.4187074;-9.80665;1.1577295;
5.5056777;3.3097446;-9.80665;0.7627395;
5.515744;3.3642259;-9.697687;0.32688835;
5.5258155;3.3506055;-9.479762;-0.13620348;
5.5359526;3.3506055;-9.084772;-0.43585113;
5.546032;3.445948;-8.730643;-0.44947147;
5.556106;3.7728362;-8.4854765;-0.50395286;
5.5662;4.426613;-8.7034025;-0.313268;
5.576286;5.134871;-9.125633;-0.06810174;
5.586348;5.7341666;-9.384419;0.013620348;
5.59642;6.183638;-9.370799;-0.013620348;
5.60713;6.742072;-9.125633;-0.14982383;
5.616686;7.3549876;-8.60806;-0.12258313;
5.626765;7.995144;-7.8589406;0.13620348;
5.636996;8.771504;-7.2324047;0.8036005;
5.646893;9.629586;-6.905516;1.7025435;
5.6570826;10.419566;-6.7556925;2.73769;
5.6676207;11.127824;-6.6875906;3.5821514;
5.6780925;11.550055;-6.742072;4.1542063;
5.687774;11.699879;-6.8374147;4.440233;
5.697841;11.604536;-7.000859;4.3176503;
5.708117;11.236787;-7.3141265;3.990762;
5.718132;10.773695;-7.681876;3.4323275;
5.7282662;10.283362;-8.036005;2.8057916;
5.7383018;9.833891;-8.185829;2.2201166;
5.7483077;9.466142;-8.19945;1.8932283;
5.758385;9.193735;-8.090487;1.7161638;
5.768454;9.125633;-7.8998017;1.7978859;
5.7785177;9.329938;-7.641015;2.1247742;
5.7958765;9.479762;-7.3822284;2.6968288;
5.80562;9.588725;-7.0689607;3.3778462;
5.815757;9.670447;-6.6467295;4.1269655;
5.8282847;9.656827;-6.2244987;4.7943625;
5.8453097;9.615966;-5.3800373;5.802268;
5.855404;9.656827;-4.9986677;5.992953;
5.86544;9.765789;-4.630918;5.8976107;
5.87554;9.752169;-4.2223077;5.7205462;
5.889928;9.711308;-3.800077;5.448139;
5.900011;9.684067;-3.3642259;5.243834;
5.9101195;9.697687;-2.969236;5.066769;
5.921238;9.711308;-2.587866;4.9578066;
5.9308586;9.833891;-2.233737;4.8488436;
5.941101;10.106298;-1.9885708;4.69902;
5.9510756;10.474048;-1.8932283;4.4947147;
5.961696;10.773695;-2.0294318;4.195067;
5.9711356;10.95076;-2.3426998;3.8954194;
5.9811945;11.005241;-2.9419951;3.5004294;
