unit -> angles in degrees;
Azimuth, angle between the magnetic north direction and the y-axis, around the z-axis (0 to 359). 0=North, 90=East, 180=South, 270=West;Pitch, rotation around x-axis (-180 to 180), with positive values when the z-axis moves toward the y-axis;Roll, rotation around y-axis (-90 to 90), with positive values when the x-axis moves toward the z-axis;
19.636011;291.75;5.75;53.3125;
19.64623;291.4375;4.0625;53.25;
19.656046;291.03125;2.484375;53.21875;
19.666126;290.71875;1.421875;53.0625;
19.676237;290.4375;0.21875;52.84375;
19.686422;290.39063;0.21875;52.453125;
19.696512;290.6875;0.25;52.046875;
19.706646;296.65625;1.3125;51.96875;
19.71672;303.1875;2.875;51.90625;
19.726791;309.375;4.875;51.609375;
19.736786;314.03125;6.875;50.953125;
19.74921;317.67188;9.125;50.03125;
19.758266;318.07813;11.859375;49.53125;
19.76827;321.73438;13.640625;48.859375;
19.778204;322.04688;15.75;48.0;
19.787975;322.39063;17.421875;47.171875;
19.79804;322.75;17.734375;47.0625;
19.808123;323.125;19.875;46.15625;
19.818176;323.5;21.359375;45.296875;
19.828255;323.84375;22.453125;44.328125;
19.838402;324.17188;23.96875;43.59375;
19.848505;324.48438;25.421875;43.21875;
19.858566;324.79688;26.625;42.703125;
19.868912;325.14063;27.609375;43.3125;
19.87909;325.51563;27.640625;43.96875;
19.889051;325.9375;28.171875;45.421875;
19.899122;329.625;28.078125;46.96875;
19.909258;329.92188;28.171875;48.453125;
19.91931;330.23438;28.34375;49.546875;
19.929388;330.5625;28.890625;50.59375;
19.939476;330.875;29.796875;51.28125;
19.94962;331.15625;29.828125;52.046875;
19.959677;331.4375;29.578125;52.578125;
19.969908;331.6875;29.78125;52.390625;
19.980743;331.90625;29.796875;52.140625;
19.990314;332.125;28.90625;51.890625;
20.000381;332.35938;27.375;51.8125;
20.010233;332.65625;25.21875;52.078125;
20.020344;333.0;22.9375;52.140625;
20.030458;333.39063;20.671875;52.53125;
20.040518;337.20313;18.890625;53.734375;
20.050621;337.5625;16.71875;55.015625;
20.060694;341.39063;14.875;56.8125;
20.070955;341.79688;13.8125;59.53125;
20.08105;346.5;12.4375;62.890625;
20.091125;350.29688;11.234375;65.46875;
20.101849;350.70313;10.203125;67.515625;
20.11209;355.01563;9.1875;69.03125;
20.121273;355.42188;8.140625;70.1875;
20.131355;359.42188;7.0625;70.6875;
20.141418;359.75;6.03125;70.125;
20.151535;0.125;4.90625;69.203125;
20.162012;0.5;3.5625;67.453125;
20.172081;0.859375;2.828125;65.71875;
20.18218;1.15625;1.375;63.1875;
20.192244;1.390625;0.109375;60.96875;
20.202322;1.546875;-1.375;58.859375;
20.21254;1.734375;-3.21875;57.828125;
20.22291;2.046875;-5.0625;57.65625;
20.233013;2.484375;-6.703125;57.578125;
20.242804;8.9375;-7.859375;59.25;
20.252855;15.578125;-8.390625;61.21875;
20.262953;23.234375;-8.46875;63.859375;
20.272987;30.0625;-7.328125;66.4375;
20.283037;34.625;-5.71875;68.21875;
20.293129;35.0;-4.25;69.40625;
20.3032;38.828125;-2.90625;70.71875;
20.313314;39.140625;-1.84375;71.28125;
20.3234;42.71875;-1.453125;71.5625;
20.333586;43.140625;-1.625;71.484375;
20.343973;47.375;-2.0625;70.546875;
20.354258;50.953125;-2.578125;69.5625;
20.364235;51.390625;-3.015625;68.828125;
20.374207;55.640625;-3.21875;67.328125;
20.384235;56.015625;-3.75;65.1875;
20.394278;60.78125;-4.234375;63.265625;
20.40457;67.96875;-4.90625;61.890625;
20.414564;83.546875;-5.859375;60.75;
20.424541;109.734375;-7.09375;60.109375;
20.434565;129.54688;-8.0625;60.640625;
20.444542;143.78125;-8.0625;60.640625;
20.45457;148.32813;-7.765625;62.390625;
20.46509;148.375;-7.125;63.984375;
20.475197;148.45313;-6.921875;65.03125;
20.48488;148.85938;-7.484375;65.21875;
20.49508;156.26563;-8.953125;64.609375;
20.505049;163.75;-11.65625;63.609375;
20.515213;170.0;-14.828125;62.515625;
20.52531;175.20313;-17.59375;61.109375;
20.535364;179.8125;-19.03125;59.71875;
20.545506;184.14063;-18.671875;58.625;
20.555588;187.875;-16.21875;58.359375;
20.56566;188.25;-11.9375;58.890625;
20.575834;193.17188;-7.171875;59.390625;
20.586224;200.375;-2.90625;59.125;
20.595995;210.26563;0.21875;58.796875;
20.606031;221.65625;2.203125;58.703125;
20.616098;234.45313;3.578125;58.8125;
20.626354;247.42188;4.25;58.703125;
20.636316;261.85938;4.734375;58.1875;
20.646437;273.60938;5.015625;57.34375;
20.656502;283.0;5.328125;56.3125;
20.666622;290.875;5.828125;54.9375;
20.676619;297.29688;6.46875;53.234375;
20.68674;303.15625;7.234375;52.203125;
20.696877;307.54688;7.71875;50.4375;
20.70728;311.64063;8.8125;49.171875;
20.721043;315.76563;9.578125;48.375;
20.729647;320.23438;10.40625;48.171875;
20.739882;324.89063;11.265625;48.078125;
20.749949;329.64063;12.203125;48.5;
20.760113;334.25;13.125;49.09375;
20.770151;338.78125;13.921875;50.0625;
20.78027;343.14063;15.296875;51.171875;
20.7912;347.75;15.890625;53.203125;
20.800457;351.4375;16.6875;54.484375;
20.810886;351.82813;17.203125;55.6875;
20.821335;355.45313;17.96875;56.421875;
20.830832;355.70313;18.421875;56.671875;
20.840944;355.96875;18.765625;56.875;
20.851055;356.20313;19.1875;56.59375;
20.861298;356.39063;19.828125;56.203125;
20.871267;356.54688;20.3125;55.703125;
20.881386;356.67188;20.546875;55.40625;
20.891428;356.78125;20.109375;55.21875;
20.901567;356.85938;19.75;55.265625;
20.912205;356.90625;20.078125;55.28125;
20.922382;356.89063;21.125;55.0;
20.93225;356.8125;22.453125;54.4375;
20.942518;356.67188;24.4375;54.15625;
20.952572;356.5;25.90625;54.140625;
20.9627;356.3125;26.71875;54.03125;
20.97269;356.10938;27.515625;54.203125;
20.983034;355.90625;28.453125;54.34375;
20.99283;355.70313;28.8125;54.140625;
21.002907;355.53125;28.296875;53.9375;
21.012968;355.4375;26.34375;53.484375;
21.023054;355.45313;23.078125;53.328125;
21.033382;355.5625;19.796875;52.59375;
21.043451;355.71875;17.765625;51.546875;
21.053291;355.92188;16.015625;50.703125;
21.063383;356.20313;14.359375;51.34375;
21.073511;356.59375;12.953125;52.78125;
21.083622;0.453125;11.546875;54.484375;
21.094208;0.828125;10.15625;56.484375;
21.104256;4.75;8.53125;58.4375;
21.114244;5.125;6.84375;59.953125;
21.124264;9.15625;4.8125;61.3125;
21.134632;9.5625;2.796875;62.328125;
21.14604;13.828125;0.21875;62.359375;
21.155312;17.5;-2.46875;62.640625;
21.16503;17.90625;-5.265625;62.15625;
21.174831;22.203125;-7.609375;60.984375;
21.18845;22.578125;-10.125;58.734375;
21.196762;23.015625;-12.0625;56.53125;
21.206831;27.390625;-13.859375;55.140625;
21.21689;30.953125;-15.109375;54.859375;
21.226952;34.890625;-16.359375;55.03125;
21.237072;40.421875;-17.453125;56.3125;
21.247572;46.921875;-18.03125;58.0625;
21.257656;54.53125;-18.828125;59.859375;
21.267454;61.53125;-18.921875;61.890625;
21.277382;67.390625;-18.78125;63.15625;
21.287489;71.53125;-17.921875;64.953125;
21.297586;71.859375;-16.625;66.6875;
21.307661;72.1875;-15.375;67.984375;
21.317774;72.46875;-14.1875;68.171875;
21.327826;72.828125;-13.578125;68.21875;
21.3379;76.46875;-13.234375;67.796875;
21.348;76.828125;-12.953125;67.1875;
21.358082;77.234375;-12.40625;67.078125;
21.369644;77.59375;-11.578125;67.171875;
21.378872;77.890625;-10.5;66.78125;
21.388361;81.921875;-10.5;66.78125;
21.398495;82.109375;-9.578125;65.484375;
21.41317;78.40625;-7.625;60.734375;
21.423512;78.046875;-7.546875;57.578125;
21.433899;77.890625;-7.796875;55.078125;
21.444149;77.890625;-7.34375;54.203125;
21.453949;73.390625;-6.0;54.390625;
21.464209;73.625;-5.484375;55.515625;
21.474241;79.484375;-5.046875;57.171875;
21.484198;90.125;-5.65625;58.328125;
21.49419;104.578125;-7.328125;59.25;
21.504696;119.75;-10.015625;59.859375;
21.514523;133.375;-12.921875;59.421875;
21.524508;144.73438;-15.140625;58.703125;
21.534552;153.14063;-16.15625;57.9375;
21.544525;158.85938;-15.65625;57.578125;
21.554863;159.10938;-13.4375;57.90625;
21.56507;159.07813;-10.203125;58.4375;
21.574718;152.23438;-6.640625;58.875;
21.58483;129.20313;-2.90625;58.59375;
21.59493;74.640625;0.078125;57.65625;
21.605005;35.390625;2.34375;56.578125;
21.615181;10.609375;3.828125;55.4375;
21.62525;354.85938;4.28125;54.359375;
21.635317;344.48438;4.0;53.6875;
21.649958;337.73438;3.5;52.9375;
21.659752;332.90625;2.734375;52.359375;
21.669752;332.53125;1.796875;51.90625;
21.679792;332.3125;1.140625;52.390625;
21.689877;332.04688;0.75;51.640625;
21.699942;331.9375;0.453125;51.671875;
21.710005;332.01563;1.03125;51.515625;
21.720535;332.1875;2.1875;51.234375;
21.730293;332.42188;3.6875;50.75;
21.740372;332.73438;5.34375;50.5625;
21.75065;336.3125;6.734375;50.9375;
21.76078;336.64063;8.390625;51.28125;
21.770647;340.34375;10.34375;52.5625;
21.78065;340.625;12.0;53.21875;
21.790758;341.0;14.015625;54.671875;
21.800936;341.40625;15.828125;55.578125;
21.81092;341.79688;17.328125;56.265625;
21.820917;342.14063;19.015625;56.515625;
21.830973;342.40625;20.25;56.328125;
21.841131;342.59375;21.296875;56.0;
21.851135;342.6875;22.171875;55.25;
21.861238;342.70313;23.140625;54.4375;
21.871675;342.625;23.609375;53.390625;
21.881794;342.5;24.1875;53.03125;
21.891571;342.34375;24.6875;53.3125;
21.901533;342.15625;24.6875;53.3125;
21.912067;341.89063;25.921875;52.515625;
21.922117;341.60938;25.921875;52.515625;
21.932209;341.28125;26.8125;52.09375;
21.94229;340.9375;27.359375;51.890625;
21.952353;340.5625;28.046875;51.203125;
21.962494;340.17188;28.515625;50.734375;
21.972532;339.76563;29.5625;50.6875;
21.98408;339.375;29.546875;50.796875;
21.993696;339.04688;28.6875;51.546875;
22.002935;338.75;28.296875;51.734375;
22.012941;338.51563;27.34375;52.234375;
22.023046;338.34375;25.53125;52.359375;
22.033133;338.23438;23.484375;52.140625;
22.043242;338.21875;21.03125;52.0625;
22.05337;338.28125;18.65625;52.25;
22.063454;338.4375;16.1875;53.28125;
22.073587;338.67188;14.359375;54.515625;
22.083984;339.0;12.78125;56.265625;
22.094255;339.42188;12.34375;58.453125;
22.105448;343.45313;12.171875;60.625;
22.114674;343.8125;12.203125;62.484375;
22.124287;344.25;12.375;64.03125;
22.13463;348.0625;12.484375;64.921875;
22.148699;348.375;12.03125;65.53125;
22.156971;348.71875;12.03125;65.53125;
22.167065;349.07813;10.859375;65.1875;
22.17711;349.45313;8.984375;64.03125;
22.187225;349.82813;6.640625;62.703125;
22.197636;350.17188;3.890625;60.6875;
22.207777;350.5;0.953125;59.296875;
22.217472;350.79688;-1.5625;57.96875;
22.227533;351.10938;-4.09375;57.328125;
22.237638;351.46875;-5.90625;57.015625;
22.24772;355.98438;-7.6875;57.75;
22.25791;2.21875;-9.015625;59.671875;
22.267965;12.109375;-9.890625;62.234375;
22.278154;26.203125;-10.640625;65.203125;
22.28821;40.125;-10.40625;67.84375;
22.29824;51.6875;-9.8125;69.875;
22.308382;60.03125;-8.625;71.953125;
22.318825;64.75;-6.953125;73.53125;
22.329006;65.078125;-5.375;74.21875;
22.338724;68.78125;-4.515625;74.75;
22.34874;72.359375;-4.234375;74.671875;
22.358824;76.5625;-4.28125;74.4375;
22.368862;81.640625;-4.625;73.921875;
22.378914;87.46875;-4.875;72.609375;
22.389174;93.203125;-4.921875;72.03125;
22.39915;98.828125;-4.84375;70.640625;
22.40925;105.40625;-4.875;69.203125;
22.419308;112.9375;-4.921875;67.359375;
22.429419;121.328125;-5.09375;65.671875;
22.439869;131.1875;-5.71875;64.109375;
22.44996;141.39063;-6.5;62.6875;
22.459612;148.28125;-6.953125;62.453125;
22.470081;148.64063;-6.359375;63.1875;
22.479795;148.875;-5.65625;63.65625;
22.489927;149.03125;-5.71875;64.46875;
22.499952;149.21875;-5.6875;64.78125;
22.5101;149.625;-6.984375;64.5625;
22.520191;154.78125;-9.015625;64.453125;
22.530249;158.875;-11.140625;64.25;
22.540432;159.28125;-12.609375;63.9375;
22.55058;159.64063;-12.625;63.984375;
22.56091;159.89063;-11.140625;64.28125;
22.571438;160.0;-8.359375;64.328125;
22.581318;159.90625;-5.203125;64.21875;
22.591219;159.64063;-1.796875;63.515625;
22.60147;159.29688;1.0;62.3125;
22.611404;158.90625;3.40625;61.1875;
22.621456;158.51563;5.046875;60.078125;
22.632017;171.57813;6.25;58.96875;
22.642506;238.42188;6.984375;57.6875;
22.65276;274.34375;7.515625;56.390625;
22.664032;292.39063;8.03125;54.8125;
22.674616;301.5;8.34375;53.203125;
22.682966;306.95313;8.671875;51.875;
22.69326;307.32813;9.21875;50.0;
22.704395;311.51563;9.46875;49.25;
22.714012;311.95313;10.15625;48.5;
22.723967;315.875;10.578125;47.46875;
22.733963;319.60938;11.609375;47.140625;
22.74403;320.04688;12.75;47.109375;
22.754238;325.14063;13.953125;47.40625;
22.76444;329.51563;14.859375;48.203125;
22.774292;333.34375;15.578125;48.96875;
22.798512;338.07813;17.90625;51.71875;
22.806879;338.46875;18.5625;52.421875;
22.817057;342.25;19.28125;53.53125;
22.82709;342.51563;19.71875;53.890625;
22.837227;342.75;20.21875;53.671875;
22.847351;342.9375;20.8125;53.4375;
22.860373;343.0625;21.0;52.796875;
22.869316;343.125;21.578125;51.875;
22.879108;343.10938;22.140625;50.78125;
22.889187;343.01563;22.859375;49.59375;
22.899288;342.875;23.75;48.8125;
22.909416;342.70313;24.359375;48.21875;
22.919558;342.48438;25.296875;47.46875;
22.929626;342.23438;26.40625;46.765625;
22.939718;341.9375;27.078125;45.96875;
22.949787;341.60938;27.765625;45.390625;
22.960066;341.28125;28.296875;45.71875;
22.970774;340.98438;28.9375;46.265625;
22.980135;340.71875;28.9375;47.015625;
22.990234;340.46875;29.046875;47.359375;
23.000235;340.23438;28.96875;47.171875;
23.010355;340.03125;28.90625;47.4375;
23.02052;339.875;27.890625;47.140625;
23.033756;339.78125;25.84375;46.953125;
23.044329;339.78125;23.171875;47.0625;
23.054602;339.85938;20.71875;46.953125;
23.064798;339.98438;19.65625;46.5;
23.074287;340.17188;18.296875;46.796875;
23.084517;340.4375;17.53125;47.90625;
23.094513;340.79688;16.984375;50.0625;
23.104546;344.35938;16.59375;52.390625;
23.11452;344.71875;15.609375;55.3125;
23.12467;348.875;14.15625;58.375;
23.1346;349.29688;12.6875;60.921875;
23.144663;353.76563;10.921875;62.921875;
23.154781;357.5;8.96875;64.5625;
23.164864;357.92188;6.53125;65.90625;
23.175694;2.671875;3.71875;66.453125;
23.185865;6.359375;1.09375;66.25;
23.195246;6.75;-1.3125;65.5625;
23.20527;10.5;-3.5;63.890625;
23.21536;10.828125;-5.515625;62.375;
23.22543;11.21875;-7.09375;61.0625;
23.23554;14.859375;-7.09375;61.0625;
23.245634;15.25;-8.359375;60.921875;
23.255737;19.828125;-9.6875;60.734375;
23.265991;25.6875;-11.484375;61.390625;
23.276087;33.25;-12.546875;63.015625;
23.28618;41.4375;-13.234375;64.375;
23.296816;49.53125;-13.390625;66.421875;
23.306925;56.96875;-13.265625;68.21875;
23.316353;63.1875;-12.859375;69.859375;
23.326431;68.078125;-12.0;71.671875;
23.336498;68.46875;-10.828125;73.15625;
23.347347;68.875;-9.59375;73.953125;
23.356686;72.515625;-8.765625;74.203125;
23.366743;72.828125;-8.28125;73.734375;
23.376867;73.265625;-8.171875;72.828125;
23.386965;77.671875;-8.0;71.796875;
23.397764;78.046875;-7.65625;71.078125;
23.407326;82.09375;-7.40625;69.453125;
23.418867;82.46875;-7.15625;67.90625;
23.428305;86.328125;-6.765625;66.09375;
23.437605;91.21875;-6.984375;64.09375;
23.448318;98.421875;-7.71875;62.078125;
23.457794;108.0;-8.53125;60.734375;
23.467915;114.984375;-8.5;61.140625;
23.47804;115.234375;-7.34375;62.375;
23.488104;115.484375;-7.015625;63.6875;
23.498169;115.765625;-6.921875;65.140625;
23.508224;120.109375;-7.328125;64.953125;
23.518476;126.09375;-8.53125;64.609375;
23.528513;133.98438;-10.6875;63.625;
23.539923;142.25;-12.859375;62.609375;
23.549162;149.20313;-14.28125;61.6875;
23.558687;154.84375;-14.296875;60.9375;
23.56877;155.23438;-12.71875;60.6875;
23.578905;155.54688;-9.8125;60.578125;
23.588957;155.73438;-6.171875;60.15625;
23.599085;155.32813;-2.4375;59.828125;
23.609146;133.0625;0.875;58.875;
23.619242;66.0;3.53125;57.78125;
23.629353;23.703125;5.640625;56.46875;
23.639446;357.84375;6.890625;54.96875;
23.649607;342.71875;7.859375;53.328125;
23.661077;333.0625;8.453125;51.5;
23.67035;326.32813;8.65625;49.53125;
23.679848;321.625;8.328125;47.90625;
23.689898;321.21875;7.796875;46.359375;
23.708088;316.82813;6.359375;44.359375;
23.717056;316.73438;6.359375;44.359375;
23.726557;316.71875;5.375;43.9375;
23.736603;316.82813;4.875;43.671875;
23.74697;317.15625;5.046875;44.09375;
23.75684;321.40625;5.203125;44.765625;
23.766993;325.5;5.625;45.546875;
23.777079;329.10938;6.25;46.4375;
23.78707;329.54688;7.328125;47.6875;
23.797237;334.28125;8.515625;48.859375;
23.807297;337.96875;10.265625;50.0;
23.81747;338.26563;11.78125;50.765625;
23.829153;338.59375;13.234375;51.375;
23.838;338.90625;14.796875;51.5625;
23.847586;339.17188;16.21875;51.203125;
23.857656;339.375;17.15625;50.53125;
23.868155;339.5;18.125;49.390625;
23.878235;339.54688;18.984375;48.34375;
23.88836;339.53125;20.125;47.328125;
23.898434;339.45313;21.125;46.640625;
23.908527;339.35938;22.234375;46.6875;
23.91861;339.26563;23.296875;47.1875;
23.928684;339.14063;24.140625;47.703125;
23.93954;339.0;25.015625;48.421875;
23.949701;338.84375;25.90625;49.015625;
23.959036;338.65625;26.8125;49.359375;
23.969065;338.45313;27.6875;49.953125;
23.979143;338.23438;28.5625;50.5;
23.98927;338.01563;28.90625;50.984375;
23.999325;337.8125;28.8125;51.296875;
24.00957;337.625;28.5625;52.109375;
24.019716;337.45313;28.203125;52.1875;
24.029818;337.29688;27.375;52.21875;
24.039854;337.20313;25.875;52.3125;
24.050047;337.21875;23.203125;52.953125;
24.06177;337.32813;20.03125;53.421875;
24.070946;337.51563;17.703125;53.015625;
24.08053;337.73438;16.515625;52.828125;
24.090448;338.01563;15.375;53.578125;
24.100548;338.35938;14.671875;54.875;
24.110607;338.78125;14.484375;57.1875;
24.120728;342.73438;13.890625;59.4375;
24.13082;343.10938;12.984375;62.125;
24.1409;347.0625;12.0;64.390625;
24.15103;347.4375;11.09375;66.40625;
24.161087;351.35938;9.75;67.796875;
24.171171;351.76563;7.890625;68.71875;
24.182667;355.98438;5.40625;68.84375;
24.192078;356.375;3.109375;68.0625;
24.20149;359.98438;0.78125;66.5;
24.212114;0.265625;-1.515625;64.40625;
24.22218;0.546875;-3.4375;62.03125;
24.232256;0.765625;-5.125;59.34375;
24.24238;0.921875;-6.734375;56.953125;
24.25271;0.984375;-8.3125;54.625;
24.262627;1.078125;-9.859375;53.859375;
24.280846;1.21875;-10.8125;53.5;
24.290823;1.578125;-11.859375;54.390625;
24.300892;6.734375;-12.0625;55.953125;
24.310972;12.078125;-11.921875;57.625;
24.321432;17.8125;-10.8125;59.828125;
24.331604;22.671875;-10.015625;61.0625;
24.341255;23.109375;-8.65625;62.15625;
24.351337;26.953125;-7.171875;63.0625;
24.361477;27.296875;-6.21875;63.640625;
24.371555;31.15625;-5.546875;64.296875;
24.382101;31.515625;-5.046875;64.5;
24.392202;35.375;-4.796875;64.625;
24.402306;35.6875;-4.53125;64.359375;
24.412392;35.84375;-3.8125;63.390625;
24.422497;35.875;-3.046875;62.828125;
24.434175;35.609375;-2.34375;61.625;
24.443459;31.1875;-2.015625;60.46875;
24.452738;27.421875;-2.234375;59.328125;
24.462889;27.203125;-3.21875;58.5625;
24.472986;33.78125;-4.65625;58.984375;
24.483084;46.390625;-4.78125;60.421875;
24.49317;57.3125;-4.421875;61.78125;
24.503218;69.359375;-4.625;62.609375;
24.51328;79.3125;-4.734375;63.625;
24.524017;89.265625;-5.265625;64.1875;
24.534088;102.84375;-7.015625;63.6875;
24.543896;119.796875;-9.328125;62.671875;
24.55509;135.75;-11.8125;61.46875;
24.564495;148.21875;-13.703125;60.59375;
24.574226;156.76563;-14.59375;60.03125;
24.584202;162.17188;-14.015625;59.828125;
24.594236;162.40625;-11.71875;60.46875;
24.604517;162.1875;-8.5;61.359375;
24.614555;153.6875;-5.234375;62.265625;
24.62455;132.14063;-2.40625;62.53125;
24.634611;86.9375;-0.1875;62.5;
24.644545;49.78125;1.125;62.34375;
24.654543;24.8125;1.59375;62.25;
24.664639;6.75;1.59375;62.09375;
24.675407;351.4375;1.03125;61.6875;
24.685938;337.54688;0.046875;61.03125;
24.694984;324.15625;-1.28125;60.28125;
24.707478;314.60938;-2.328125;59.53125;
24.717525;308.125;-2.71875;58.0625;
24.72766;307.96875;-2.234375;57.265625;
24.737675;308.09375;-1.0625;56.703125;
24.747805;308.51563;0.734375;56.375;
24.757893;313.625;2.96875;56.015625;
24.768639;317.45313;5.296875;55.453125;
24.778753;317.82813;7.765625;54.828125;
24.788069;321.625;9.859375;54.390625;
24.798153;321.92188;11.859375;53.8125;
24.808277;322.25;13.734375;53.25;
24.818352;322.625;15.171875;53.25;
24.828419;323.04688;16.828125;53.0625;
24.838524;323.45313;18.5625;52.453125;
24.848604;323.85938;19.84375;52.03125;
24.858679;324.26563;21.0;51.78125;
24.868809;324.64063;22.015625;51.15625;
24.878855;324.98438;22.65625;50.265625;
24.88963;325.28125;23.109375;49.484375;
24.899765;325.5625;23.6875;49.015625;
24.909084;325.8125;24.828125;48.5;
24.91931;326.03125;26.03125;48.125;
24.929358;326.20313;27.09375;47.671875;
24.939392;326.32813;28.421875;47.25;
24.949417;326.42188;29.71875;46.953125;
24.95952;326.48438;30.578125;46.703125;
24.969584;326.53125;31.125;46.390625;
24.979652;326.5625;31.65625;46.765625;
24.989817;326.60938;31.28125;48.0625;
25.000034;326.71875;29.9375;49.75;
25.011644;326.89063;28.171875;51.28125;
25.020948;327.09375;26.90625;52.328125;
25.030262;327.28125;26.90625;52.328125;
25.040337;327.51563;25.765625;53.453125;
25.050434;327.79688;23.875;54.0625;
25.060638;328.15625;20.875;54.390625;
25.070644;331.71875;17.671875;54.46875;
25.080753;332.01563;15.03125;54.234375;
25.090826;332.32813;13.90625;53.734375;
25.100899;332.64063;13.359375;53.96875;
25.110998;332.96875;13.609375;54.96875;
25.121067;333.3125;14.1875;56.65625;
25.131828;333.71875;14.328125;58.765625;
25.142025;337.26563;14.5625;60.125;
25.15337;337.57813;14.28125;61.46875;
25.162231;337.9375;13.4375;62.515625;
25.17255;341.51563;12.265625;63.4375;
25.182537;341.82813;10.828125;64.125;
25.192585;342.20313;8.625;64.203125;
25.202589;345.76563;6.0625;63.984375;
25.212667;346.07813;3.140625;63.40625;
25.22277;346.40625;3.140625;61.578125;
25.232828;346.76563;-1.796875;61.0625;
25.243586;347.15625;-4.234375;60.125;
25.253775;347.54688;-6.03125;59.03125;
25.263063;347.9375;-7.4375;58.53125;
25.273111;351.5625;-8.640625;58.78125;
25.283207;351.9375;-9.359375;59.796875;
25.29415;356.71875;-10.515625;61.125;
25.303377;2.453125;-11.265625;63.21875;
25.313467;9.265625;-11.578125;65.453125;
25.323538;17.0;-10.65625;68.5;
25.333616;23.3125;-10.296875;69.8125;
25.34372;28.65625;-8.9375;71.5;
25.353806;33.25;-7.578125;73.171875;
25.364643;33.5625;-6.359375;73.328125;
25.374807;33.84375;-5.46875;73.03125;
25.384262;34.078125;-4.84375;72.28125;
25.394676;34.21875;-4.453125;70.890625;
25.40456;34.296875;-3.984375;69.671875;
25.414667;34.28125;-3.578125;68.28125;
25.424717;34.0;-3.46875;66.546875;
25.434835;28.640625;-3.015625;64.5;
25.444801;21.90625;-2.96875;62.4375;
25.454803;14.140625;-3.1875;60.796875;
25.464876;1.625;-4.140625;59.296875;
25.47501;337.60938;-5.65625;58.21875;
25.485775;288.96875;-7.625;57.78125;
25.495897;241.54688;-8.765625;59.03125;
25.505335;206.375;-8.625;60.859375;
25.515335;185.21875;-8.78125;62.1875;
25.525427;172.375;-9.15625;63.578125;
25.535534;166.46875;-10.171875;64.078125;
25.545609;166.35938;-12.171875;64.0;
25.555683;166.54688;-14.5625;63.28125;
25.565798;170.39063;-17.0;62.03125;
25.575878;170.8125;-18.65625;61.15625;
25.586035;175.14063;-18.734375;60.46875;
25.596102;175.5;-16.828125;60.6875;
25.606901;175.89063;-13.375;61.109375;
25.617123;180.03125;-9.046875;61.46875;
25.626486;184.15625;-4.765625;61.390625;
25.636423;191.5625;-1.265625;61.265625;
25.646528;218.26563;1.34375;60.234375;
25.65665;254.90625;3.53125;59.265625;
25.66686;279.76563;5.015625;58.0;
25.677023;294.40625;5.890625;56.625;
25.687166;302.79688;6.84375;54.984375;
25.70091;306.96875;7.328125;53.265625;
25.710312;307.1875;7.765625;51.421875;
25.719627;307.39063;8.28125;49.609375;
25.72939;307.67188;8.90625;48.203125;
25.739428;308.01563;8.90625;47.046875;
25.749496;311.95313;9.46875;46.3125;
25.759615;312.375;10.0625;45.9375;
25.77256;317.0;10.546875;46.03125;
25.781128;321.3125;10.578125;46.875;
25.791212;325.625;10.03125;48.625;
25.801271;330.29688;9.84375;50.5625;
25.812737;334.96875;9.875;52.703125;
25.821875;338.84375;10.53125;53.875;
25.831593;339.23438;11.4375;55.015625;
25.842184;339.65625;12.515625;55.171875;
25.852184;340.07813;13.640625;55.03125;
25.862394;340.4375;15.03125;54.40625;
25.872383;340.73438;16.453125;53.578125;
25.882467;340.96875;17.53125;52.359375;
25.892485;341.125;18.859375;50.984375;
25.902767;341.20313;20.21875;49.875;
25.912912;341.20313;21.65625;48.84375;
25.924393;341.15625;23.203125;48.140625;
25.933676;341.07813;24.828125;47.75;
25.94304;341.0;24.828125;47.75;
25.953184;340.92188;26.0;47.453125;
25.963202;340.8125;27.125;47.421875;
25.973269;340.70313;28.03125;47.609375;
25.983387;340.59375;28.96875;47.625;
25.993464;340.46875;29.84375;47.671875;
26.003557;340.32813;31.03125;47.921875;
26.013624;340.1875;31.59375;48.421875;
26.023754;340.09375;30.875;49.390625;
26.033855;340.04688;29.90625;50.3125;
26.045412;340.03125;29.359375;51.328125;
26.05477;340.07813;28.046875;52.375;
26.06418;340.1875;26.109375;52.5625;
26.074205;340.375;23.109375;52.609375;
26.084703;340.64063;19.921875;52.28125;
26.094656;340.95313;17.4375;51.90625;
26.104715;341.26563;16.328125;51.296875;
26.114706;341.59375;15.984375;51.296875;
26.124788;341.95313;15.640625;52.015625;
26.134876;342.375;15.078125;53.734375;
26.144962;346.25;14.90625;55.75;
26.155056;346.57813;15.078125;57.28125;
26.166553;346.98438;14.734375;59.015625;
26.176104;350.8125;13.953125;60.40625;
26.185377;351.15625;12.78125;61.515625;
26.195429;351.57813;11.203125;62.296875;
26.205534;355.65625;9.21875;62.59375;
26.215616;356.03125;6.84375;62.484375;
26.225698;356.45313;4.109375;61.265625;
26.235813;0.21875;1.203125;60.03125;
26.245884;0.4375;-0.703125;58.453125;
26.255953;0.671875;-2.75;57.03125;
26.26612;0.9375;-4.8125;56.015625;
26.276163;1.25;-6.8125;55.75;
26.288046;4.828125;-8.625;56.203125;
26.297234;8.65625;-10.125;57.09375;
26.306652;13.984375;-11.71875;58.625;
26.316755;20.78125;-12.640625;60.296875;
26.326864;29.265625;-13.46875;62.15625;
26.337101;38.21875;-13.75;63.8125;
