unit -> radians/second and measure the Angular speed around the X, Y and Z axis
Timestamp;x-axis;y-axis;z-axis;
117.6082;-0.154158;0.352974;0.922846;
117.617744;-0.150949;0.356557;0.921998;
117.62735;-0.172020;0.361300;0.916445;
117.636925;-0.213272;0.371316;0.903681;
117.64649;-0.268486;0.386186;0.882483;
117.65618;-0.321270;0.403567;0.856691;
117.66568;-0.369100;0.421589;0.828268;
117.675285;-0.405623;0.438357;0.802068;
117.684845;-0.429972;0.455264;0.779653;
117.694405;-0.452167;0.471357;0.757211;
117.70409;-0.472155;0.487489;0.734455;
117.71362;-0.485411;0.507527;0.711894;
117.723236;-0.494441;0.526131;0.691892;
117.73277;-0.498252;0.545788;0.673692;
117.74238;-0.500379;0.575965;0.646441;
117.751945;-0.497623;0.617984;0.608660;
117.76156;-0.483806;0.666742;0.566910;
117.77116;-0.462189;0.714293;0.525516;
117.78075;-0.440388;0.757859;0.481361;
117.79031;-0.428874;0.797955;0.423480;
117.799866;-0.431117;0.829122;0.355942;
117.80951;-0.443530;0.845371;0.297707;
117.819374;-0.459989;0.852150;0.249502;
117.828766;-0.480755;0.850293;0.214189;
117.83829;-0.491856;0.850874;0.184638;
117.847855;-0.492159;0.856615;0.154886;
117.85744;-0.475699;0.871456;0.119474;
117.867;-0.394370;0.917793;0.046142;
117.8766;-0.041761;0.996127;-0.077381;
117.886215;0.470965;0.857184;-0.208392;
117.8958;0.682289;0.638739;-0.355661;
117.90538;0.641176;0.485638;-0.594179;
117.91495;0.341404;0.387249;-0.856435;
117.92453;-0.147463;0.459433;-0.875886;
117.93415;-0.458407;0.539867;-0.705979;
117.94377;-0.557575;0.594979;-0.578887;
117.9533;-0.556556;0.639309;-0.530594;
117.96289;-0.515296;0.660146;-0.546514;
117.972466;-0.432817;0.665976;-0.607573;
117.9821;-0.274798;0.691218;-0.668359;
117.99194;-0.088431;0.724822;-0.683238;
118.00122;0.056891;0.757837;-0.649958;
118.01083;0.167130;0.768373;-0.617795;
118.02057;0.267753;0.720090;-0.640140;
118.030045;0.426855;0.589567;-0.685715;
118.039604;0.597226;0.373086;-0.710020;
118.04918;0.735593;0.160392;-0.658162;
118.058784;0.844932;0.013070;-0.534714;
118.06846;0.936775;-0.067286;-0.343403;
118.07796;0.983857;-0.121873;-0.131043;
118.08754;0.983881;-0.178539;0.010052;
118.097115;0.965819;-0.250985;0.064803;
118.10671;0.938402;-0.341190;0.054688;
118.11631;0.895178;-0.445598;-0.009953;
118.12589;0.838039;-0.537643;-0.092906;
118.13545;0.774944;-0.608450;-0.171029;
118.14504;0.709583;-0.661784;-0.241936;
118.15471;0.639646;-0.700643;-0.316153;
118.16425;0.554634;-0.727900;-0.403166;
118.17382;0.438664;-0.740828;-0.508673;
118.18346;0.288888;-0.727026;-0.622878;
118.19306;0.116534;-0.675835;-0.727782;
118.20258;-0.048668;-0.594451;-0.802658;
118.21217;-0.165886;-0.501212;-0.849275;
118.22177;-0.235567;-0.407618;-0.882245;
118.23134;-0.262137;-0.322602;-0.909512;
118.24094;-0.253660;-0.248792;-0.934751;
118.25051;-0.218569;-0.182592;-0.958586;
118.260124;-0.161376;-0.125514;-0.978879;
118.269714;-0.090366;-0.082746;-0.992465;
118.2795;-0.017028;-0.056789;-0.998241;
118.28893;0.052906;-0.041836;-0.997723;
118.2985;0.114203;-0.039242;-0.992682;
118.3081;0.166508;-0.046566;-0.984940;
118.31768;0.214632;-0.058752;-0.974926;
118.327255;0.255571;-0.073132;-0.964020;
118.336845;0.289960;-0.093252;-0.952485;
118.3464;0.316805;-0.118532;-0.941055;
118.35598;0.336571;-0.143063;-0.930727;
118.365616;0.348081;-0.171561;-0.921633;
118.375206;0.348334;-0.194047;-0.917066;
118.38476;0.341681;-0.211236;-0.915769;
118.39434;0.331715;-0.230881;-0.914691;
118.40396;0.327232;-0.246323;-0.912274;
118.413574;0.325025;-0.261161;-0.908930;
118.4231;0.324009;-0.269863;-0.906748;
118.432686;0.324912;-0.280984;-0.903040;
118.44229;0.324849;-0.299842;-0.896977;
118.451866;0.319908;-0.326751;-0.889321;
118.46149;0.324089;-0.353724;-0.877409;
118.47104;0.341856;-0.382459;-0.858405;
118.480736;0.373470;-0.420798;-0.826710;
118.49024;0.408268;-0.472023;-0.781352;
118.49982;0.460556;-0.537369;-0.706487;
118.50938;0.528077;-0.659337;-0.535173;
118.51903;0.566682;-0.815692;0.116266;
118.52895;0.079343;-0.297536;0.951408;
118.53816;-0.164325;0.049030;0.985187;
118.547745;-0.227923;0.153443;0.961512;
118.557304;-0.227274;0.176417;0.957718;
118.566956;-0.202525;0.166213;0.965068;
118.576546;-0.175379;0.144553;0.973831;
118.58608;-0.156226;0.126641;0.979569;
118.59566;-0.160785;0.118379;0.979865;
118.60524;-0.195068;0.113458;0.974205;
118.614876;-0.250129;0.102568;0.962764;
118.62448;-0.307667;0.093890;0.946850;
118.63404;-0.352760;0.092076;0.931173;
118.64365;-0.375968;0.097188;0.921522;
118.653275;-0.379349;0.100769;0.919750;
118.66282;-0.368408;0.102740;0.923970;
118.672424;-0.342240;0.111511;0.932972;
118.68197;-0.295821;0.135754;0.945548;
118.69161;-0.237329;0.168811;0.956649;
118.70113;-0.181298;0.200161;0.962843;
118.710724;-0.131003;0.231303;0.964021;
118.72031;-0.091542;0.257737;0.961869;
118.72989;-0.067908;0.271028;0.960173;
118.73955;-0.061989;0.282393;0.957294;
118.74908;-0.078692;0.292448;0.953038;
118.758736;-0.120324;0.297042;0.947253;
118.76834;-0.171369;0.300141;0.938375;
118.777885;-0.227745;0.298291;0.926906;
118.787476;-0.282492;0.301204;0.910755;
118.79713;-0.339191;0.314549;0.886571;
118.80665;-0.388109;0.332743;0.859450;
118.81623;-0.420723;0.357047;0.833972;
118.82584;-0.436355;0.390469;0.810634;
118.83548;-0.433168;0.432356;0.790844;
118.84503;-0.411239;0.480807;0.774408;
118.8546;-0.367441;0.527423;0.766037;
118.86414;-0.300894;0.569097;0.765239;
118.87375;-0.220789;0.602407;0.767046;
118.88329;-0.146001;0.618425;0.772162;
118.89289;-0.085819;0.622638;0.777790;
118.90252;-0.021674;0.613556;0.789354;
118.91213;0.067787;0.578129;0.813125;
118.92167;0.199970;0.499537;0.842897;
118.93123;0.343737;0.408131;0.845739;
118.94082;0.527370;0.319728;0.787181;
118.950455;0.720801;0.224092;0.655918;
118.96003;0.860809;0.142820;0.488477;
118.9696;0.949670;0.087954;0.300652;
118.979195;0.995282;0.044404;0.086270;
118.988976;0.977394;0.068790;-0.199922;
118.99861;0.846223;0.136957;-0.514926;
119.007996;0.624902;0.135033;-0.768937;
119.01781;0.321104;0.074758;-0.944089;
119.02716;0.025564;0.008521;-0.999637;
119.03673;-0.203149;-0.041718;-0.978259;
119.04631;-0.334927;-0.075050;-0.939251;
119.05591;-0.379283;-0.094432;-0.920449;
119.065475;-0.380593;-0.118491;-0.917120;
119.075066;-0.330332;-0.123131;-0.935799;
119.08467;-0.257098;-0.096912;-0.961514;
119.09432;-0.156640;-0.050404;-0.986369;
119.10386;-0.043777;0.025599;-0.998713;
119.11343;0.042482;0.110521;-0.992965;
119.12305;0.071319;0.171601;-0.982582;
119.132614;0.044334;0.190524;-0.980681;
119.1422;0.012158;0.190558;-0.981601;
119.151825;0.015576;0.197209;-0.980238;
119.16136;0.080827;0.213246;-0.973650;
119.17094;0.245429;0.200166;-0.948524;
119.18056;0.574629;0.108975;-0.811127;
119.19013;0.865740;-0.072445;-0.495223;
119.199715;0.937789;-0.240977;-0.249965;
119.2093;0.911997;-0.377469;-0.160555;
119.21892;0.859629;-0.487508;-0.152887;
119.228485;0.797461;-0.567080;-0.206098;
119.23806;0.730711;-0.621022;-0.283537;
119.24765;0.658691;-0.657811;-0.365255;
119.25731;0.588843;-0.678927;-0.438545;
119.26697;0.519780;-0.685232;-0.510182;
119.27642;0.439207;-0.678544;-0.588792;
119.28604;0.335127;-0.654780;-0.677460;
119.295815;0.202385;-0.609437;-0.766568;
119.30518;0.060782;-0.538456;-0.840459;
119.3148;-0.058319;-0.451824;-0.890199;
119.32438;-0.137723;-0.360994;-0.922343;
119.33396;-0.176549;-0.275544;-0.944937;
119.34354;-0.181936;-0.198980;-0.962967;
119.35311;-0.161702;-0.129760;-0.978271;
119.36273;-0.122705;-0.069840;-0.989983;
119.372314;-0.069392;-0.022338;-0.997339;
119.38188;-0.003951;0.006866;-0.999969;
