unit -> micro-Tesla (uT) and measure the ambient magnetic field in the X, Y and Z axis 
Timestamp;x-axis;y-axis;z-axis
2.681412;51.6;11.759999;34.26;
2.693804;51.539997;12.24;34.44;
2.7029848;51.12;12.9;34.5;
2.712388;50.64;13.5;34.5;
2.7224429;50.34;14.46;34.44;
2.732682;49.86;15.24;34.38;
2.742702;49.379997;16.199999;34.44;
2.7528129;49.2;17.039999;34.5;
2.762863;48.899998;17.82;34.68;
2.773057;48.539997;18.72;34.62;
2.7837229;48.239998;19.56;34.8;
2.793722;47.879997;20.34;34.62;
2.8044999;47.879997;21.18;34.62;
2.814622;47.64;21.84;34.5;
2.823974;47.52;22.619999;34.5;
2.834052;47.34;23.34;34.26;
2.8441129;47.28;24.06;34.2;
2.854191;47.039997;24.779999;33.96;
2.864353;47.039997;25.38;33.84;
2.874364;46.92;26.039999;33.78;
2.8844328;46.86;26.46;33.78;
2.894508;46.86;27.0;33.719997;
2.9046469;46.92;27.539999;33.48;
2.914723;46.92;27.9;33.239998;
2.926393;47.1;28.439999;32.82;
2.935068;47.28;28.74;32.52;
2.94553;47.399998;28.98;32.16;
2.955578;47.52;29.34;32.04;
2.9659698;47.399998;29.64;31.679998;
2.975631;47.399998;29.939999;31.56;
2.985664;47.16;30.24;31.32;
2.996202;46.92;30.599998;31.199999;
3.005999;46.739998;30.84;31.08;
3.01595;46.62;31.019999;30.96;
3.026217;46.5;31.199999;31.08;
3.0383947;46.32;31.38;31.08;
3.04778;45.96;31.5;31.08;
3.0573177;45.3;31.619999;31.08;
3.0670488;45.059998;31.56;31.32;
3.077154;44.82;31.439999;31.679998;
3.087205;44.399998;31.38;31.98;
3.09728;43.92;31.38;32.52;
3.1074119;43.559998;31.38;32.82;
3.117548;43.14;31.199999;33.42;
3.127626;42.719997;30.96;33.84;
3.137693;42.48;30.599998;34.14;
3.147771;42.239998;30.3;34.68;
3.1585338;42.18;29.82;35.219997;
3.169006;42.0;29.46;35.7;
3.178655;41.94;28.92;36.12;
3.188144;41.879997;28.26;36.48;
3.1981838;41.94;27.599998;37.02;
3.2082999;42.12;26.699999;37.559998;
3.2183878;42.54;25.859999;37.92;
3.2284641;42.6;24.9;38.399998;
3.2385478;42.6;24.0;38.76;
3.2486567;42.84;22.92;39.42;
3.2587671;43.079998;21.84;39.899998;
3.2688239;43.26;20.64;40.32;
3.2804859;43.559998;19.32;40.8;
3.2898297;43.92;17.94;41.16;
3.299125;43.92;16.56;41.7;
3.3093889;43.86;15.059999;41.879997;
3.319361;44.16;13.5;42.12;
3.329401;44.7;12.0;42.48;
3.339567;44.94;10.5;42.78;
3.3495858;45.0;8.94;43.2;
3.3597088;45.239998;7.3799996;43.26;
3.369729;45.539997;5.94;43.379997;
3.3798308;45.78;4.44;43.379997;
3.389953;46.02;3.06;43.26;
3.400783;46.26;1.62;42.96;
3.4108698;46.559998;0.24;42.6;
3.420269;46.92;-1.1999999;42.239998;
3.4311197;47.28;-2.46;41.94;
3.4412427;47.7;-3.6599998;41.579998;
3.4513688;47.94;-4.92;41.28;
3.4614198;48.18;-5.94;40.739998;
3.4714959;48.719997;-7.14;40.5;
3.481613;48.84;-8.16;40.079998;
3.4917648;48.96;-9.3;39.54;
3.5017908;49.02;-10.44;39.12;
3.512526;49.2;-11.4;38.64;
3.522723;49.14;-12.3;38.16;
3.532248;49.2;-13.38;37.559998;
3.5423558;49.2;-14.34;37.26;
3.5523279;49.26;-15.299999;36.6;
3.562552;49.26;-16.14;36.54;
3.5762088;49.02;-17.1;35.94;
3.5845418;49.14;-17.82;35.52;
3.5946589;49.14;-18.66;35.04;
3.605443;49.32;-19.439999;34.44;
3.6152277;49.32;-19.98;33.78;
3.625123;49.32;-20.699999;33.239998;
3.6349978;49.379997;-21.359999;32.76;
3.6451178;49.62;-21.9;32.219997;
3.6551528;49.559998;-22.32;31.74;
3.6656308;49.86;-22.74;31.08;
3.6755948;49.86;-23.16;30.539999;
3.68572;50.039997;-23.699999;29.939999;
3.695981;50.16;-23.88;29.46;
3.705998;50.579998;-24.119999;29.16;
3.716035;50.7;-24.42;29.099998;
3.726785;50.879997;-24.539999;28.439999;
3.736981;51.059998;-24.779999;28.38;
3.746197;50.94;-24.9;27.96;
3.756078;50.94;-24.84;27.779999;
3.766162;50.7;-24.96;27.84;
3.776366;50.7;-25.08;27.84;
3.786509;50.64;-25.08;27.96;
3.7964988;50.579998;-24.779999;27.96;
3.806731;50.52;-24.6;28.439999;
3.8167908;50.1;-24.24;28.439999;
3.826717;49.98;-23.939999;28.98;
3.8368158;49.98;-23.519999;29.22;
3.846959;49.92;-23.039999;29.82;
3.858027;49.8;-22.32;30.42;
3.8673239;49.62;-21.66;31.08;
3.8774219;49.44;-20.699999;31.5;
3.887292;49.26;-19.92;32.16;
3.897367;49.32;-18.96;32.88;
3.907639;49.26;-17.94;33.6;
3.917572;49.02;-16.98;34.38;
3.927652;48.78;-15.78;35.1;
3.9378188;48.539997;-14.5199995;35.88;
3.948474;48.48;-13.2;36.6;
3.957925;48.3;-11.94;37.32;
3.968069;48.059998;-10.679999;37.68;
3.9783678;48.0;-9.42;38.52;
3.988631;47.76;-7.9199996;39.0;
3.9982429;47.52;-6.6;39.719997;
4.008318;47.399998;-4.98;40.26;
4.019078;47.039997;-3.48;40.739998;
4.0286818;46.68;-2.28;41.1;
4.038661;46.32;-0.65999997;41.34;
4.048769;46.2;0.71999997;42.0;
4.0587916;45.719997;2.28;42.3;
4.068864;45.42;3.78;42.719997;
4.0790687;45.18;5.3399997;43.02;
4.089205;44.879997;6.7799997;43.26;
4.099429;44.46;8.22;43.32;
4.109564;44.16;9.66;43.5;
4.119443;43.739998;10.98;43.68;
4.129476;43.2;12.36;43.739998;
4.1395617;42.899998;13.559999;43.739998;
4.149689;42.66;14.94;43.739998;
4.1598;42.239998;16.199999;43.5;
4.169859;41.64;17.34;43.379997;
4.17993;41.219997;18.3;43.32;
4.190054;40.86;19.439999;43.2;
4.200171;40.559998;20.039999;43.2;
4.210276;40.02;20.939999;43.02;
4.22051;39.84;21.539999;42.96;
4.230832;39.48;21.9;42.899998;
4.240473;39.12;22.26;42.899998;
4.250553;39.059998;22.68;42.899998;
4.260707;39.059998;22.68;42.899998;
4.270918;39.0;22.8;42.96;
4.282104;38.76;22.68;43.02;
4.293623;39.18;22.14;43.2;
4.3052697;39.239998;21.72;43.5;
4.3145766;39.36;20.88;43.68;
4.330403;39.6;20.22;44.1;
4.33925;39.96;19.32;44.34;
4.3497305;40.44;18.42;44.579998;
4.362861;40.92;17.1;44.76;
4.372911;41.52;15.9;45.12;
4.382969;42.0;14.5199995;45.239998;
4.396487;42.719997;13.2;45.36;
4.405383;43.26;11.82;45.36;
4.4162254;43.86;10.2;45.36;
4.4280853;44.399998;8.34;45.36;
4.437792;45.12;6.96;45.18;
4.446695;45.539997;5.2799997;44.94;
4.4568214;46.44;3.54;44.879997;
4.46695;46.8;2.04;44.52;
4.477071;47.399998;0.42;44.16;
4.4917192;47.94;-1.14;43.62;
4.5033526;48.48;-2.9399998;43.079998;
4.512099;49.079998;-4.68;42.6;
4.522217;49.26;-6.3599997;41.76;
4.532283;49.559998;-7.68;41.1;
4.542386;49.739998;-9.24;40.44;
4.552508;50.039997;-10.679999;39.78;
4.562831;50.16;-12.12;39.0;
4.577704;50.219997;-13.559999;38.1;
4.5892153;50.64;-14.88;37.14;
4.6005235;50.879997;-15.96;36.239998;
4.6097507;50.94;-17.16;35.64;
4.622084;51.36;-18.3;34.68;
4.631279;51.6;-19.14;33.78;
4.640977;51.66;-19.98;32.94;
4.651071;51.84;-20.699999;32.1;
4.66117;51.84;-21.3;31.5;
4.6723776;52.079998;-21.779999;30.779999;
4.6813555;52.079998;-22.199999;30.119999;
4.691412;52.32;-22.56;29.58;
4.702216;52.44;-22.859999;29.039999;
4.711641;52.62;-23.1;28.439999;
4.721753;52.8;-23.4;27.72;
4.731802;52.98;-23.46;27.3;
4.74307;53.399998;-23.519999;27.0;
4.7524586;53.399998;-23.34;26.699999;
4.762564;53.34;-23.22;26.34;
4.772629;53.52;-23.16;25.859999;
4.7827396;53.52;-22.92;25.859999;
4.792836;53.579998;-22.859999;25.859999;
4.802946;53.879997;-22.439999;25.619999;
4.812911;54.059998;-22.199999;25.68;
4.823129;54.36;-21.66;25.619999;
4.833263;54.239998;-21.119999;25.56;
4.84332;54.48;-20.34;25.74;
4.855035;54.84;-19.619999;26.039999;
4.865308;54.96;-18.9;26.279999;
4.873866;55.14;-18.119999;26.64;
4.884;55.02;-17.22;27.0;
4.894045;55.02;-16.14;27.42;
4.904152;55.02;-14.94;27.72;
4.914229;54.899998;-13.92;28.26;
4.924334;55.079998;-12.719999;28.92;
4.934449;54.96;-11.46;29.88;
4.944776;54.84;-10.0199995;30.42;
4.9545717;54.78;-8.5199995;30.96;
4.964792;53.399998;-7.5;31.14;
4.97645;53.1;-6.18;31.8;
4.985615;52.62;-4.8599997;32.46;
4.995308;52.44;-3.36;33.3;
5.005144;51.899998;-1.86;33.66;
5.015254;51.239998;-0.42;34.2;
5.025375;49.8;0.96;34.14;
5.035396;49.14;2.58;34.8;
5.045505;48.719997;4.2;35.579998;
5.0555987;48.0;5.8199997;36.12;
5.0656967;47.16;7.14;37.02;
5.075927;46.32;8.58;37.5;
5.0859857;45.42;10.2;37.86;
5.097088;44.82;11.94;38.219997;
5.106458;43.98;13.5;38.7;
5.1161065;43.079998;15.0;39.18;
5.12623;42.239998;16.5;39.54;
5.136306;41.46;18.0;39.84;
5.146397;40.68;19.56;40.2;
5.156507;39.78;20.82;40.379997;
5.16658;39.059998;21.96;40.8;
5.176713;38.219997;23.1;40.92;
5.186779;37.559998;24.119999;41.04;
5.196848;36.84;25.14;41.04;
5.2069707;36.239998;25.98;41.1;
5.2172627;35.7;26.64;41.04;
5.2274556;35.28;27.48;41.04;
5.237249;35.04;28.08;41.16;
5.2473407;34.739998;28.56;41.28;
5.257466;34.2;28.68;41.219997;
5.2675977;33.12;28.439999;40.98;
5.2776423;32.94;28.38;40.86;
5.2878184;32.94;28.32;41.1;
5.297878;32.94;28.26;41.219997;
5.3083677;32.94;27.72;41.52;
5.3182287;33.12;27.119999;41.7;
5.3343916;33.059998;26.34;41.64;
5.3435726;33.54;25.5;41.94;
5.353665;33.899998;24.539999;42.059998;
5.3637056;34.32;23.4;42.3;
5.373831;34.86;22.439999;42.36;
5.383938;35.34;21.359999;42.48;
5.400669;35.94;20.279999;42.18;
5.4140286;36.66;19.02;42.059998;
5.423257;37.32;17.64;42.059998;
5.432714;38.16;16.26;41.94;
5.442771;38.879997;14.88;41.579998;
5.45283;39.719997;13.259999;41.34;
5.4661527;40.32;11.5199995;40.739998;
5.4745736;41.28;9.84;40.32;
5.484632;42.12;8.22;39.6;
5.4946895;42.96;6.7799997;39.059998;
5.505017;44.04;5.04;38.579998;
5.5164285;44.7;3.54;37.8;
5.525679;45.48;2.04;36.96;
5.5354037;46.32;0.59999996;36.059998;
5.5455747;46.98;-0.96;35.28;
5.555598;47.76;-2.46;34.44;
5.56561;48.18;-3.72;33.78;
5.5758967;48.78;-4.92;33.059998;
5.586001;49.5;-6.24;32.28;
5.596111;50.039997;-7.3799996;31.439999;
5.6059318;50.28;-8.34;30.48;
5.616016;50.7;-9.24;29.76;
5.6259775;51.3;-10.08;29.16;
5.637511;51.539997;-10.86;28.5;
5.646754;51.899998;-11.5199995;27.72;
5.6562233;52.199997;-12.12;26.939999;
5.66628;52.5;-12.42;26.22;
5.676373;52.739998;-12.9;25.619999;
5.6864595;52.98;-13.139999;25.019999;
5.696559;53.16;-13.559999;24.48;
5.706653;53.399998;-13.74;23.939999;
5.7167315;53.579998;-13.86;23.519999;
5.726811;54.0;-14.04;23.16;
5.7369084;54.12;-14.28;22.619999;
5.747008;54.12;-14.28;22.08;
5.7585697;54.12;-14.16;21.779999;
5.767832;54.6;-14.16;21.539999;
5.7772737;54.78;-13.98;21.3;
5.7873487;54.84;-13.559999;21.18;
5.797468;55.079998;-13.38;20.88;
5.807549;55.079998;-13.0199995;21.0;
5.81762;55.199997;-12.84;20.88;
5.8281927;55.379997;-12.48;20.939999;
5.837974;55.079998;-12.12;20.82;
5.848002;55.26;-11.82;21.0;
5.8580456;55.32;-11.28;21.24;
5.868103;55.26;-10.98;21.539999;
5.8796988;55.079998;-10.559999;21.66;
5.889048;54.719997;-10.139999;21.84;
5.898366;54.539997;-9.599999;22.32;
5.9084516;54.36;-9.12;22.859999;
5.918537;54.239998;-8.46;23.34;
5.9286427;53.94;-8.04;24.06;
5.9387245;53.64;-7.3799996;24.66;
5.94881;53.34;-6.8399997;25.32;
5.958919;52.92;-6.2999997;26.22;
5.968992;52.62;-5.52;27.06;
5.9790826;52.14;-4.68;27.96;
5.989256;51.78;-3.8999999;28.8;
6.000773;51.78;-3.0;29.699999;
6.0100927;51.12;-1.9799999;30.42;
6.019505;50.7;-0.9;31.32;
6.0296006;50.28;0.29999998;32.04;
6.0397387;49.98;1.3199999;32.94;
6.0498066;49.739998;2.58;33.6;
6.059953;49.32;3.84;34.26;
6.070139;48.48;5.16;34.739998;
6.080208;48.059998;6.42;35.34;
6.0903425;47.64;7.7999997;35.88;
6.1003017;47.219997;9.179999;36.18;
6.110368;46.739998;10.44;36.6;
6.121823;46.14;11.94;36.96;
6.131149;45.539997;13.139999;37.2;
6.140649;44.94;14.46;37.5;
6.150703;44.16;15.839999;37.68;
6.1608257;43.44;17.16;37.86;
6.1709027;42.96;18.3;38.04;
6.180952;42.239998;19.38;38.04;
6.191034;41.7;20.46;38.1;
6.2011337;41.04;21.72;37.86;
6.211204;40.44;22.619999;37.86;
6.221265;39.899998;23.58;37.86;
6.23138;39.84;24.359999;37.8;
6.242841;39.36;24.96;37.559998;
6.252125;38.94;25.619999;37.38;
6.2616014;38.579998;25.98;37.26;
6.271665;38.28;26.46;37.02;
6.2817717;38.28;26.64;36.96;
6.291908;38.219997;26.939999;36.84;
6.301974;38.34;26.939999;36.6;
6.312071;38.52;26.88;36.54;
6.322137;38.7;26.82;36.36;
6.332418;38.879997;26.76;36.42;
6.3424616;39.239998;26.46;36.42;
6.352604;39.6;26.099998;36.48;
6.364032;39.96;25.619999;36.36;
6.373388;40.32;25.08;36.42;
6.382784;40.739998;24.3;36.42;
6.392843;41.1;23.64;36.54;
6.403373;41.64;22.74;36.66;
6.4134717;42.0;21.96;36.719997;
6.423562;42.54;21.119999;36.719997;
6.433647;43.079998;20.039999;36.78;
6.4437327;43.559998;18.84;36.66;
6.45379;44.04;17.699999;36.42;
6.4638824;44.64;16.38;36.239998;
6.474036;45.239998;15.12;35.94;
6.4852047;45.84;13.679999;35.94;
6.494567;46.32;12.12;35.64;
6.5041876;46.8;10.679999;35.28;
6.514291;47.28;9.179999;34.98;
6.524488;47.82;7.56;34.86;
6.534474;48.3;6.06;34.62;
6.544601;48.84;4.7999997;34.26;
6.554764;49.14;3.3;33.96;
6.5647464;49.5;2.04;33.78;
6.5797048;49.92;0.71999997;33.54;
6.588176;50.16;-0.59999996;33.239998;
6.5993857;50.34;-1.74;32.94;
6.6093817;50.52;-2.7;32.82;
6.619828;50.579998;-3.72;32.88;
6.629758;50.579998;-4.74;32.88;
6.639859;50.34;-5.58;33.0;
6.649943;50.399998;-6.2999997;32.88;
6.6600423;50.28;-6.96;32.82;
6.670736;50.28;-7.62;32.7;
6.6807656;50.16;-8.4;32.7;
6.6902847;50.399998;-8.88;32.76;
6.700433;50.34;-9.48;32.82;
6.7104626;50.219997;-9.9;32.82;
6.7205257;50.219997;-10.32;32.7;
6.7306395;50.28;-10.559999;32.52;
6.740717;50.219997;-10.86;32.28;
6.7507944;50.399998;-10.98;32.1;
6.7608485;50.46;-11.28;31.8;
6.771848;50.64;-11.34;31.439999;
6.7810316;51.0;-11.34;30.9;
6.791723;51.239998;-11.219999;30.48;
6.8019166;51.48;-11.28;30.0;
6.811292;51.66;-11.28;29.76;
6.821342;51.78;-11.28;29.64;
6.8323145;52.079998;-11.16;29.58;
6.842549;51.96;-10.98;29.16;
6.852616;52.02;-10.679999;28.859999;
6.8627467;51.96;-10.5;28.8;
6.8726606;51.96;-10.32;28.56;
6.882759;52.02;-10.0199995;28.56;
6.8929276;51.84;-9.66;28.619999;
6.9035425;51.899998;-9.3;28.8;
6.913704;51.84;-8.94;28.98;
6.9235168;51.78;-8.4;29.46;
6.9336057;51.6;-7.9199996;29.699999;
6.9436955;51.36;-7.44;30.0;
6.953766;51.239998;-6.8399997;30.359999;
6.963855;51.18;-6.18;30.779999;
6.97397;50.879997;-5.52;31.26;
6.98407;50.7;-4.62;31.439999;
6.994138;50.46;-3.84;31.74;
7.004271;50.52;-2.82;32.28;
7.0143895;50.1;-2.1599998;32.64;
7.025651;49.86;-1.1999999;33.12;
7.0349126;49.739998;-0.29999998;33.78;
7.0446277;49.44;0.65999997;34.32;
7.055344;49.26;1.62;34.68;
7.0653367;48.84;2.6399999;35.16;
7.0755396;48.42;3.6;35.76;
7.085644;47.94;4.74;35.88;
7.0956;47.039997;6.06;36.42;
7.105654;46.559998;7.14;37.079998;
7.1156187;45.84;8.34;37.62;
7.1255784;45.239998;9.54;38.04;
7.135432;44.76;10.8;38.46;
7.145733;44.04;12.059999;38.879997;
7.155821;43.079998;13.32;39.239998;
